1:>NC_043957.1 Sphaeramia orbicularis chromosome 1, fSphaOr1.1, whole genome shotgun sequence
16655804:>NW_021941643.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16657607:>NW_021941644.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16659382:>NW_021941645.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16661161:>NW_021941646.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16662939:>NW_021941647.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16664693:>NW_021941648.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16666398:>NW_021941649.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16668096:>NW_021941650.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16669793:>NW_021941651.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16671456:>NW_021941652.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16673080:>NW_021941653.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16674695:>NW_021941654.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16676282:>NW_021941655.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16677857:>NW_021941656.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16679400:>NW_021941657.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16680925:>NW_021941658.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16682446:>NW_021941659.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16683957:>NW_021941660.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16685436:>NW_021941661.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16686912:>NW_021941662.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16688365:>NW_021941663.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16689811:>NW_021941664.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16691261:>NW_021941665.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16692696:>NW_021941666.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16694104:>NW_021941667.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16695506:>NW_021941668.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16696892:>NW_021941669.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16698242:>NW_021941670.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16699594:>NW_021941671.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16700925:>NW_021941672.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16702251:>NW_021941673.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16703567:>NW_021941674.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16704854:>NW_021941675.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16706149:>NW_021941676.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16707423:>NW_021941677.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16708698:>NW_021941678.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16709952:>NW_021941679.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16711209:>NW_021941680.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16712454:>NW_021941681.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16713688:>NW_021941682.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16714909:>NW_021941683.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16716110:>NW_021941684.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16717303:>NW_021941685.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16718502:>NW_021941686.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16719664:>NW_021941687.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16720807:>NW_021941688.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16721948:>NW_021941689.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16723055:>NW_021941690.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16724166:>NW_021941691.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16725282:>NW_021941692.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16726356:>NW_021941693.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16727444:>NW_021941694.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16728512:>NW_021941695.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16729566:>NW_021941696.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16730604:>NW_021941697.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16731618:>NW_021941698.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16732635:>NW_021941699.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16733638:>NW_021941700.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16734645:>NW_021941701.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16735651:>NW_021941702.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16736641:>NW_021941703.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16737635:>NW_021941704.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16738621:>NW_021941705.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16739610:>NW_021941706.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16740587:>NW_021941707.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16741553:>NW_021941708.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16742518:>NW_021941709.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16743466:>NW_021941710.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16744397:>NW_021941711.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16745328:>NW_021941712.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16746257:>NW_021941713.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16747187:>NW_021941714.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16748094:>NW_021941715.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16748997:>NW_021941716.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16749904:>NW_021941717.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16750798:>NW_021941718.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16751687:>NW_021941719.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16752573:>NW_021941720.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16753454:>NW_021941721.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16754335:>NW_021941722.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16755198:>NW_021941723.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16756063:>NW_021941724.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16756920:>NW_021941725.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16757760:>NW_021941726.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16758611:>NW_021941727.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16759449:>NW_021941728.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16760279:>NW_021941729.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16761101:>NW_021941730.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16761911:>NW_021941731.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16762723:>NW_021941732.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16763528:>NW_021941733.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16764321:>NW_021941734.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16765108:>NW_021941735.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16765881:>NW_021941736.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16766633:>NW_021941737.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16767384:>NW_021941738.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16768121:>NW_021941739.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16768854:>NW_021941740.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16769587:>NW_021941741.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16778817:>NW_021941742.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16779535:>NW_021941743.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16780250:>NW_021941744.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16780965:>NW_021941745.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16781673:>NW_021941746.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16782378:>NW_021941747.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16783086:>NW_021941748.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
