apnd_maf	cpnd_maf	change_abs	change	chrpos	chromo	position	chr_len	chr_start	pos_cum	fdr	neg_log_10_fdr	p_value	test_statistic
8e-06	0.06829	0.068282	0.068282	NC_043964.1:40874200	NC_043964.1	40874200	55768544	416353868	457228068	0.000122992060592131	3.91012292231925	4.95158872307351e-05	16.4665552179212
8e-06	0.029353	0.029345	0.029345	NC_043964.1:43573152	NC_043964.1	43573152	55768544	416353868	459927020	0.0132621959207863	1.87738456059775	0.00810185584714568	7.01082012346554
3e-06	0.027378	0.027375	0.027375	NC_043964.1:43762746	NC_043964.1	43762746	55768544	416353868	460116614	0.00904477099351306	2.04360242465963	0.00523933260612207	7.79492014455837
8e-06	0.027291	0.027283	0.027283	NC_043964.1:44516899	NC_043964.1	44516899	55768544	416353868	460870767	0.00719174032390293	2.14316600229986	0.00400987535666825	8.2793376513789
8e-06	0.027786	0.027778	0.027778	NC_043964.1:45911017	NC_043964.1	45911017	55768544	416353868	462264885	0.0088601199260502	2.05256039968526	0.00511145523116757	7.83957748481168
8e-06	0.026684	0.026676	0.026676	NC_043964.1:45911039	NC_043964.1	45911039	55768544	416353868	462264907	0.00568721855103812	2.24510008215998	0.00306774029186799	8.7667354994254
8e-06	0.036856	0.036848	0.036848	NC_043964.1:45911052	NC_043964.1	45911052	55768544	416353868	462264920	0.00137652019005647	2.86121741422648	0.000655663341695469	11.6109023398531
8e-06	0.027364	0.027356	0.027356	NC_043964.1:47207112	NC_043964.1	47207112	55768544	416353868	463560980	0.00968134748759174	2.01406419168975	0.00566437252616129	7.65409097699198
8e-06	0.046205	0.046197	0.046197	NC_043964.1:47504057	NC_043964.1	47504057	55768544	416353868	463857925	0.00220031261732379	2.65751561084445	0.00108266053196118	10.6805809754968
8e-06	0.030846	0.030838	0.030838	NC_043964.1:48466618	NC_043964.1	48466618	55768544	416353868	464820486	0.00984987705629922	2.00656919022361	0.00577741645745808	7.61844871969745
8e-06	0.025926	0.025918	0.025918	NC_043964.1:48777394	NC_043964.1	48777394	55768544	416353868	465131262	0.0157537180502094	1.80261693151708	0.00979942726495304	6.67099849752077
1e-06	0.088465	0.088464	0.088464	NC_043964.1:48777545	NC_043964.1	48777545	55768544	416353868	465131413	3.60501228643856e-07	6.44309325079937	1.07261746143066e-07	28.2382868836307
8e-06	0.039525	0.039517	0.039517	NC_043964.1:48777845	NC_043964.1	48777845	55768544	416353868	465131713	0.001300710515782	2.8858193486249	0.00061700039127021	11.7239745084285
8e-06	0.040136	0.040128	0.040128	NC_043964.1:48777891	NC_043964.1	48777891	55768544	416353868	465131759	0.00214581103484158	2.66840852567806	0.00105371030887932	10.730727160234
3e-06	0.022649	0.022646	0.022646	NC_043964.1:49292636	NC_043964.1	49292636	55768544	416353868	465646504	4.83286336215839e-05	4.31579548334229	1.83195831899727e-05	18.3564698625335
3e-06	0.022207	0.022204	0.022204	NC_043964.1:49292646	NC_043964.1	49292646	55768544	416353868	465646514	5.48108651450378e-05	4.26113334288765	2.09238475604616e-05	18.1033000898678
5e-06	0.196362	0.196357	0.196357	NC_043964.1:49292657	NC_043964.1	49292657	55768544	416353868	465646525	1.50309410809703e-40	39.8230138275649	1.08164211734644e-41	182.983255035426
3e-06	0.020888	0.020885	0.020885	NC_043964.1:49292663	NC_043964.1	49292663	55768544	416353868	465646531	6.28749595332982e-05	4.20152228145047	2.41850803492559e-05	17.8275902450524
5e-06	0.032313	0.032308	0.032308	NC_043964.1:49292675	NC_043964.1	49292675	55768544	416353868	465646543	2.5459679251713e-06	5.59414707201342	8.31216394215924e-07	24.2841172377519
8e-06	0.029946	0.029938	0.029938	NC_043964.1:49445685	NC_043964.1	49445685	55768544	416353868	465799553	0.0111770770461609	1.95167175536678	0.0066778063934473	7.35764864232484
8e-06	0.105112	0.105104	0.105104	NC_043964.1:49811770	NC_043964.1	49811770	55768544	416353868	466165638	7.79568580872443e-09	8.10814567266972	1.9944434222897e-09	35.9791100207213
8e-06	0.040993	0.040985	0.040985	NC_043964.1:49879667	NC_043964.1	49879667	55768544	416353868	466233535	0.003400841901909	2.4684135570483	0.00173143449279926	9.8144776012733
8e-06	0.409718	0.40971	0.40971	NC_043964.1:50690062	NC_043964.1	50690062	55768544	416353868	467043930	3.71672545805674e-23	22.4298395175845	4.56815508734813e-24	102.386450154148
8e-06	0.414888	0.41488	0.41488	NC_043964.1:50804506	NC_043964.1	50804506	55768544	416353868	467158374	5.09185392416108e-45	44.2931240639423	3.31747365797395e-46	203.661676105679
8e-06	0.436413	0.436405	0.436405	NC_043964.1:51078136	NC_043964.1	51078136	55768544	416353868	467432004	5.20689734463633e-43	42.2834209844709	3.54509957367646e-44	194.364874977479
8e-06	0.028099	0.028091	0.028091	NC_043964.1:51078148	NC_043964.1	51078148	55768544	416353868	467432016	0.0107662962320721	1.96793367484688	0.00639385945598161	7.43580956397179
3e-06	0.13523	0.135227	0.135227	NC_043964.1:51078461	NC_043964.1	51078461	55768544	416353868	467432329	1.71654424769195e-09	8.76534499720137	4.18003519217303e-10	39.0269114713076
3e-06	0.225648	0.225645	0.225645	NC_043964.1:51078465	NC_043964.1	51078465	55768544	416353868	467432333	1.59789656263013e-15	14.7964513374957	2.7063072683846e-16	67.0063738181691
8e-06	0.256569	0.256561	0.256561	NC_043964.1:51173524	NC_043964.1	51173524	55768544	416353868	467527392	3.41920984223279e-22	21.4660742450568	4.37809072582883e-23	97.9101263028132
8e-06	0.114243	0.114235	0.114235	NC_043964.1:51173862	NC_043964.1	51173862	55768544	416353868	467527730	2.24284274707378e-10	9.64920117513403	5.10274033202652e-11	43.1374019361078
8e-06	0.049154	0.049146	0.049146	NC_043964.1:51173875	NC_043964.1	51173875	55768544	416353868	467527743	0.00013825134919915	3.85933062170944	5.60576860210646e-05	16.2313849124233
5e-06	0.032364	0.032359	0.032359	NC_043964.1:51789913	NC_043964.1	51789913	55768544	416353868	468143781	0.000126373656868532	3.89834344716897	5.09432421075987e-05	16.4126822691078
4e-06	0.349008	0.349004	0.349004	NC_043964.1:51789999	NC_043964.1	51789999	55768544	416353868	468143867	6.04422255891456e-66	65.2186595525513	2.59527298027143e-67	300.475468603161
4e-06	0.011847	0.011843	0.011843	NC_043964.1:51790008	NC_043964.1	51790008	55768544	416353868	468143876	0.00837067633888208	2.07723945020536	0.00478187677743015	7.96013801137071
4e-06	0.367542	0.367538	0.367538	NC_043964.1:51790029	NC_043964.1	51790029	55768544	416353868	468143897	6.84301466837806e-78	77.1647525290686	2.45365027494025e-79	355.682087008416
8e-06	0.091885	0.091877	0.091877	NC_043964.1:51790031	NC_043964.1	51790031	55768544	416353868	468143899	5.10939192378375e-17	16.2916307828123	8.04801595389752e-18	73.9411699181517
8e-06	0.36224	0.362232	0.362232	NC_043964.1:51790034	NC_043964.1	51790034	55768544	416353868	468143902	9.02784466930059e-68	67.0444159218856	3.7462728848355e-69	308.924119046424
8e-06	0.205197	0.205189	0.205189	NC_043964.1:51790035	NC_043964.1	51790035	55768544	416353868	468143903	1.27047765457337e-38	37.8960329690086	9.59393100151195e-40	174.06222087579
8e-06	0.019803	0.019795	0.019795	NC_043964.1:51790066	NC_043964.1	51790066	55768544	416353868	468143934	0.00162193512039747	2.78996652214516	0.000782554274743008	11.2821606162745
5e-06	0.00964	0.009635	0.009635	NC_043964.1:51790122	NC_043964.1	51790122	55768544	416353868	468143990	0.0239487419981304	1.62071729467611	0.0152241493524046	5.89034131936917
8e-06	0.095737	0.095729	0.095729	NC_043964.1:51790140	NC_043964.1	51790140	55768544	416353868	468144008	6.28047077635521e-14	13.2020078008631	1.15140923834482e-14	59.6186146954702
8e-06	0.076317	0.076309	0.076309	NC_043964.1:51790143	NC_043964.1	51790143	55768544	416353868	468144011	5.98573914389216e-12	11.2228822134625	1.23510530391811e-12	50.4297044264422
3e-06	0.04174	0.041737	0.041737	NC_043964.1:51790165	NC_043964.1	51790165	55768544	416353868	468144033	1.83446208600376e-06	5.73649125965593	5.90078314862305e-07	24.9443949948426
3e-06	0.048776	0.048773	0.048773	NC_043964.1:51790169	NC_043964.1	51790169	55768544	416353868	468144037	2.46679330522375e-08	7.60786723890162	6.58563444770002e-09	33.6534980112595
3e-06	0.028615	0.028612	0.028612	NC_043964.1:51790189	NC_043964.1	51790189	55768544	416353868	468144057	0.00014197106316373	3.84780016539832	5.763649811075e-05	16.1787687182683
1e-06	0.246099	0.246098	0.246098	NC_043964.1:51790195	NC_043964.1	51790195	55768544	416353868	468144063	6.24404832930743e-31	30.2045337441314	5.8136490134964e-32	138.448752373927
9e-06	0.178941	0.178932	0.178932	NC_043964.1:51790202	NC_043964.1	51790202	55768544	416353868	468144070	2.64181939699377e-21	20.5780968754308	3.4969118198454e-22	93.7964912079996
3e-06	0.024267	0.024264	0.024264	NC_043964.1:51790215	NC_043964.1	51790215	55768544	416353868	468144083	0.00354999196036677	2.4497726304864	0.00181416197835461	9.72866510337083
3e-06	0.075159	0.075156	0.075156	NC_043964.1:51790219	NC_043964.1	51790219	55768544	416353868	468144087	4.65809148280385e-08	7.33179198637095	1.27725970362639e-08	32.3656259901071
8e-06	0.035539	0.035531	0.035531	NC_043964.1:51790299	NC_043964.1	51790299	55768544	416353868	468144167	0.00096450292088541	3.01569645280756	0.000447500212175042	12.322628059411
8e-06	0.199764	0.199756	0.199756	NC_043964.1:51831663	NC_043964.1	51831663	55768544	416353868	468185531	9.85466102783412e-17	16.0063583096162	1.57159364070767e-17	72.6202353301319
8e-06	0.167985	0.167977	0.167977	NC_043964.1:51831675	NC_043964.1	51831675	55768544	416353868	468185543	4.42782366933231e-15	14.3538096824999	7.66760340711084e-16	64.9537689766854
8e-06	0.02811	0.028102	0.028102	NC_043964.1:51831677	NC_043964.1	51831677	55768544	416353868	468185545	0.00401602086510462	2.39620403949445	0.00207986052257505	9.47768679667883
8e-06	0.013724	0.013716	0.013716	NC_043964.1:51832184	NC_043964.1	51832184	55768544	416353868	468186052	0.0465775974099842	1.33182291722893	0.0305258953306911	4.67942889070938
8e-06	0.02126	0.021252	0.021252	NC_043964.1:51858175	NC_043964.1	51858175	55768544	416353868	468212043	0.00760603960997303	2.11884141724314	0.0042777148815606	8.16200100985254
3e-06	0.21507	0.215067	0.215067	NC_043964.1:51858233	NC_043964.1	51858233	55768544	416353868	468212101	6.96873801398956e-22	21.156845862244	9.03733319128603e-23	96.4750992348324
3e-06	0.177664	0.177661	0.177661	NC_043964.1:51858236	NC_043964.1	51858236	55768544	416353868	468212104	3.83054464069559e-18	17.4167394720804	5.73287207308159e-19	79.158254889221
5e-06	0.206862	0.206857	0.206857	NC_043964.1:51858320	NC_043964.1	51858320	55768544	416353868	468212188	1.27856170505943e-16	15.8932783075124	2.05108696150077e-17	72.0947501543199
8e-06	0.212678	0.21267	0.21267	NC_043964.1:51984273	NC_043964.1	51984273	55768544	416353868	468338141	1.03599665326842e-16	15.9846416475535	1.653465486518e-17	72.5200142434621
8e-06	0.317548	0.31754	0.31754	NC_043964.1:52002232	NC_043964.1	52002232	55768544	416353868	468356100	2.20643671890167e-33	32.656308523701	1.90960617531421e-34	149.80792096896
8e-06	0.048157	0.048149	0.048149	NC_043964.1:52002238	NC_043964.1	52002238	55768544	416353868	468356106	7.26538508053248e-06	5.13874136224438	2.4984013549719e-06	22.1677134840461
8e-06	0.05747	0.057462	0.057462	NC_043964.1:52002242	NC_043964.1	52002242	55768544	416353868	468356110	5.10268353684181e-07	6.29220136532741	1.54244471786305e-07	27.5354106367998
8e-06	0.079815	0.079807	0.079807	NC_043964.1:52002248	NC_043964.1	52002248	55768544	416353868	468356116	5.79664552627007e-10	9.23682325658831	1.36086638833614e-10	41.2190942073056
5e-06	0.019632	0.019627	0.019627	NC_043964.1:52002302	NC_043964.1	52002302	55768544	416353868	468356170	0.000723493022404714	3.14056565299794	0.000328793457080803	12.8987966490072
5e-06	0.028109	0.028104	0.028104	NC_043964.1:52002305	NC_043964.1	52002305	55768544	416353868	468356173	3.2669595800331e-05	4.4858562387346	1.21013235412865e-05	19.1472261783003
8e-06	0.058651	0.058643	0.058643	NC_043964.1:52002313	NC_043964.1	52002313	55768544	416353868	468356181	6.14226474230268e-10	9.21167146864135	1.444448700953e-10	41.1025890527151
2.5e-05	0.080863	0.080838	0.080838	NC_043964.1:52002317	NC_043964.1	52002317	55768544	416353868	468356185	2.28986985738444e-12	11.6401891996802	4.59635441505603e-13	52.3702459044693
7e-06	0.040263	0.040256	0.040256	NC_043964.1:52002334	NC_043964.1	52002334	55768544	416353868	468356202	6.41910906537144e-07	6.19252524527123	1.96079186315006e-07	27.0713833268815
7e-06	0.113376	0.113369	0.113369	NC_043964.1:52002337	NC_043964.1	52002337	55768544	416353868	468356205	1.08519336069317e-18	17.9644928719535	1.58798919121412e-19	81.6949477328892
4e-06	0.009984	0.00998	0.00998	NC_043964.1:52002343	NC_043964.1	52002343	55768544	416353868	468356211	0.0197436355478357	1.7045728743114	0.0124607046834181	6.24410904288722
8e-06	0.102544	0.102536	0.102536	NC_043964.1:52002347	NC_043964.1	52002347	55768544	416353868	468356215	2.70959062940849e-16	15.5670963182837	4.41476636443482e-17	70.5822263209529
8e-06	0.040358	0.04035	0.04035	NC_043964.1:52002356	NC_043964.1	52002356	55768544	416353868	468356224	3.56825693147126e-06	5.44754388190163	1.18599057537421e-06	23.5998127357494
8e-06	0.048689	0.048681	0.048681	NC_043964.1:52422343	NC_043964.1	52422343	55768544	416353868	468776211	0.000265392326771264	3.57611163794887	0.000112213394104458	14.9192285381638
8e-06	0.024415	0.024407	0.024407	NC_043964.1:52875103	NC_043964.1	52875103	55768544	416353868	469228971	0.00251045014062484	2.6002483996099	0.0012479889055099	10.417912349989
8e-06	0.011067	0.011059	0.011059	NC_043964.1:52875123	NC_043964.1	52875123	55768544	416353868	469228991	0.0472437051624228	1.32565604949007	0.0310070565663223	4.65257192434395
8e-06	0.046978	0.04697	0.04697	NC_043964.1:52875221	NC_043964.1	52875221	55768544	416353868	469229089	5.73171541672814e-05	4.24171538073331	2.19390081202863e-05	18.0130995891384
8e-06	0.024561	0.024553	0.024553	NC_043964.1:52875380	NC_043964.1	52875380	55768544	416353868	469229248	0.00743509619326207	2.12871340832122	0.00416796963820675	8.20914890279564
8e-06	0.336313	0.336305	0.336305	NC_043964.1:52979164	NC_043964.1	52979164	55768544	416353868	469333032	2.1312115330906e-33	32.6713734423108	1.84397141393039e-34	149.877414002907
8e-06	0.017779	0.017771	0.017771	NC_043964.1:52979657	NC_043964.1	52979657	55768544	416353868	469333525	0.0276348038518087	1.55854361363619	0.0176477104410964	5.63078661976745
8e-06	0.036475	0.036467	0.036467	NC_043964.1:53442304	NC_043964.1	53442304	55768544	416353868	469796172	0.00030016456981721	3.52264057138975	0.000128040506898379	14.6704120489062
5e-06	0.074119	0.074114	0.074114	NC_043964.1:53442355	NC_043964.1	53442355	55768544	416353868	469796223	4.29384841811576e-08	7.36715329113821	1.17279549279218e-08	32.5314443016596
8e-06	0.011698	0.01169	0.01169	NC_043964.1:53442631	NC_043964.1	53442631	55768544	416353868	469796499	0.0385758486979055	1.41368451035198	0.0249855400099295	5.02488810323164
8e-06	0.018623	0.018615	0.018615	NC_043964.1:53442681	NC_043964.1	53442681	55768544	416353868	469796549	0.0168236134628244	1.77408071850118	0.0105178937164462	6.54500661234649
3e-06	0.054327	0.054324	0.054324	NC_043964.1:53442765	NC_043964.1	53442765	55768544	416353868	469796633	1.49394569000585e-06	5.82566519031144	4.7546109724667e-07	25.3608880531687
7e-06	0.054275	0.054268	0.054268	NC_043964.1:53442786	NC_043964.1	53442786	55768544	416353868	469796654	6.14303911353027e-07	6.21161671946209	1.87218901519354e-07	27.1607743277741
8e-06	0.030715	0.030707	0.030707	NC_043964.1:53679015	NC_043964.1	53679015	55768544	416353868	470032883	0.00863455422139323	2.06376007896352	0.00495836765869192	7.89456079675875
8e-06	0.025304	0.025296	0.025296	NC_043964.1:53679117	NC_043964.1	53679117	55768544	416353868	470032985	0.00476251552576045	2.32216359551767	0.00251214291772296	9.13172830206437
3e-06	0.166165	0.166162	0.166162	NC_043964.1:53679171	NC_043964.1	53679171	55768544	416353868	470033039	3.64601766776721e-17	16.4381812311843	5.69588338069089e-18	74.6235791285089
8e-06	0.040248	0.04024	0.04024	NC_043964.1:53679331	NC_043964.1	53679331	55768544	416353868	470033199	0.000580899150263986	3.23589925880684	0.000259588766483141	13.3415567077611
8e-06	0.048854	0.048846	0.048846	NC_043964.1:53688755	NC_043964.1	53688755	55768544	416353868	470042623	0.000163822737887593	3.78562582019599	6.71020279132066e-05	15.8908589858901
5e-06	0.033085	0.03308	0.03308	NC_043964.1:53695340	NC_043964.1	53695340	55768544	416353868	470049208	0.0155001384736605	1.80966442195371	0.00962538417143548	6.70294420654623
3e-06	0.029699	0.029696	0.029696	NC_043964.1:53698481	NC_043964.1	53698481	55768544	416353868	470052349	0.011208217078871	1.95046346629804	0.0066989177367579	7.35197361032093
8e-06	0.265832	0.265824	0.265824	NC_043964.1:53708328	NC_043964.1	53708328	55768544	416353868	470062196	4.6584036298576e-30	29.3317628844949	4.44495326971801e-31	134.409649354991
8e-06	0.024442	0.024434	0.024434	NC_043964.1:53708329	NC_043964.1	53708329	55768544	416353868	470062197	0.003242305506043	2.48914606618781	0.00164306675505022	9.91085604367882
8e-06	0.021845	0.021837	0.021837	NC_043964.1:53708498	NC_043964.1	53708498	55768544	416353868	470062366	0.0021946835601771	2.65862808953392	0.00107967262509657	10.6856933187418
8e-06	0.063961	0.063953	0.063953	NC_043964.1:53708514	NC_043964.1	53708514	55768544	416353868	470062382	2.5114712394894e-08	7.60007179086799	6.71614488604139e-09	33.6153264503249
8e-06	0.021788	0.02178	0.02178	NC_043964.1:53708639	NC_043964.1	53708639	55768544	416353868	470062507	0.00407663622418128	2.38969804078709	0.00211449419897525	9.44739314196665
8e-06	0.19496	0.194952	0.194952	NC_043964.1:53708720	NC_043964.1	53708720	55768544	416353868	470062588	2.46983255946208e-20	19.6073324884272	3.3821805077019e-21	89.3060802923558
8e-06	0.026975	0.026967	0.026967	NC_043964.1:53716127	NC_043964.1	53716127	55768544	416353868	470069995	0.0117746078621371	1.92905354756602	0.0070860672774323	7.25102195744341
8e-06	0.065538	0.06553	0.06553	NC_043964.1:53716792	NC_043964.1	53716792	55768544	416353868	470070660	2.61136902576316e-05	4.58313175149069	9.55546672134685e-06	19.5982903146558
8e-06	0.408437	0.408429	0.408429	NC_043964.1:53882151	NC_043964.1	53882151	55768544	416353868	470236019	7.17113755680228e-38	37.1444119467791	5.52571751407511e-39	170.580463615013
8e-06	0.054332	0.054324	0.054324	NC_043964.1:54068304	NC_043964.1	54068304	55768544	416353868	470422172	0.000347781866906004	3.45869306554193	0.000149797507229616	14.3747511230576
8e-06	0.023858	0.02385	0.02385	NC_043964.1:54068384	NC_043964.1	54068384	55768544	416353868	470422252	0.00501882436537197	2.29939800226264	0.00266417714236759	9.02427403185688
0.999991	0.307995	0.691996	-0.691996	NC_043964.1:54068423	NC_043964.1	54068423	55768544	416353868	470422291	4.30169151671258e-104	103.366360736997	1.07638489149428e-105	476.772857331053
8e-06	0.025212	0.025204	0.025204	NC_043964.1:54196485	NC_043964.1	54196485	55768544	416353868	470550353	0.00360291346392366	2.44334616879383	0.00184487719290018	9.69781028944946
5e-06	0.010673	0.010668	0.010668	NC_043964.1:54196535	NC_043964.1	54196535	55768544	416353868	470550403	0.0463308800138164	1.33412945068148	0.0303538411302128	4.68913970347369
5e-06	0.056275	0.05627	0.05627	NC_043964.1:54196682	NC_043964.1	54196682	55768544	416353868	470550550	1.77637422870159e-06	5.75046553611415	5.70422526525958e-07	25.0097123143608
5e-06	0.011423	0.011418	0.011418	NC_043964.1:54196684	NC_043964.1	54196684	55768544	416353868	470550552	0.0471363100372572	1.3266444182729	0.0309283720018838	4.65693401239177
8e-06	0.02311	0.023102	0.023102	NC_043964.1:54196843	NC_043964.1	54196843	55768544	416353868	470550711	0.00482822884806149	2.31621215342662	0.00255112459559635	9.10356013660251
8e-06	0.027716	0.027708	0.027708	NC_043964.1:54238296	NC_043964.1	54238296	55768544	416353868	470592164	0.00975079536116853	2.01095995795496	0.00571093904140676	7.63932164811646
8e-06	0.037582	0.037574	0.037574	NC_043964.1:54238398	NC_043964.1	54238398	55768544	416353868	470592266	0.00138101465647233	2.85980171230386	0.000657941407627074	11.6044516866609
8e-06	0.082177	0.082169	0.082169	NC_043964.1:54238418	NC_043964.1	54238418	55768544	416353868	470592286	2.41372301999036e-06	5.61731256762365	7.86121350338279e-07	24.3915651691692
8e-06	0.036161	0.036153	0.036153	NC_043964.1:54240834	NC_043964.1	54240834	55768544	416353868	470594702	0.00135465420325523	2.86817155112469	0.00064464224844799	11.6424331912692
8e-06	0.025304	0.025296	0.025296	NC_043964.1:54240850	NC_043964.1	54240850	55768544	416353868	470594718	0.00877003374658464	2.0569987354906	0.00504880583045604	7.86187323903276
0.999991	0.358857	0.641134	-0.641134	NC_043964.1:54804752	NC_043964.1	54804752	55768544	416353868	471158620	2.59302376416885e-91	90.5861935030532	7.75767968407537e-93	417.69237293358
8e-06	0.066535	0.066527	0.066527	NC_043964.1:54804754	NC_043964.1	54804754	55768544	416353868	471158622	2.07558009545677e-07	6.68286050278475	6.03065253358912e-08	29.3535311850893
8e-06	0.087958	0.08795	0.08795	NC_043964.1:54804788	NC_043964.1	54804788	55768544	416353868	471158656	2.0513043418584e-08	7.68796990073147	5.43001320788628e-09	34.0288790871942
0.999991	0.147385	0.852606	-0.852606	NC_043964.1:54804807	NC_043964.1	54804807	55768544	416353868	471158675	3.92083899736692e-154	153.406620990903	5.36820964006851e-156	708.02867796607
8e-06	0.079921	0.079913	0.079913	NC_043964.1:54804811	NC_043964.1	54804811	55768544	416353868	471158679	1.01272320383776e-09	8.99450923921261	2.42158716592057e-10	40.0929713908039
8e-06	0.192613	0.192605	0.192605	NC_043964.1:54864326	NC_043964.1	54864326	55768544	416353868	471218194	6.76171386321674e-20	19.1699432113069	9.41572519865486e-21	87.2808057144851
8e-06	0.076381	0.076373	0.076373	NC_043964.1:54864337	NC_043964.1	54864337	55768544	416353868	471218205	3.2440670125054e-08	7.48891018317213	8.76472036253137e-09	33.0975919458107
8e-06	0.02143	0.021422	0.021422	NC_043964.1:55139206	NC_043964.1	55139206	55768544	416353868	471493074	0.0153128564268362	1.81494378939953	0.00949652794704746	6.72697947525491
3e-06	0.062677	0.062674	0.062674	NC_043964.1:55139236	NC_043964.1	55139236	55768544	416353868	471493104	2.70847658319817e-06	5.56727491486053	8.86695631240331e-07	24.1596754476323
8e-06	0.182625	0.182617	0.182617	NC_043964.1:55419091	NC_043964.1	55419091	55768544	416353868	471772959	9.45534022131905e-32	31.0243228397874	8.54984173178114e-33	142.255761044797
7e-06	0.059674	0.059667	0.059667	NC_043964.1:55419149	NC_043964.1	55419149	55768544	416353868	471773017	1.32970041623192e-12	11.8762461952983	2.63270373634229e-13	53.464782315601
8e-06	0.070545	0.070537	0.070537	NC_043964.1:55419179	NC_043964.1	55419179	55768544	416353868	471773047	1.35788926901481e-13	12.8671356437643	2.54309000610392e-14	58.0594951510038
1e-05	0.096391	0.096381	0.096381	NC_043964.1:55419239	NC_043964.1	55419239	55768544	416353868	471773107	6.59897387880837e-25	24.1805235907335	7.56248571937784e-26	110.513598571896
4e-06	0.008906	0.008902	0.008902	NC_043964.1:55419250	NC_043964.1	55419250	55768544	416353868	471773118	0.0067468708903201	2.17089760052472	0.00372549858176855	8.41298799088709
3e-06	0.022678	0.022675	0.022675	NC_043964.1:55419257	NC_043964.1	55419257	55768544	416353868	471773125	4.90112835542693e-07	6.30970392362006	1.4790826924923e-07	27.6165440568723
5e-06	0.182019	0.182014	0.182014	NC_043964.1:55419279	NC_043964.1	55419279	55768544	416353868	471773147	7.59892040106599e-65	64.1192481047145	3.33080598038972e-66	295.388216088752
4e-06	0.128895	0.128891	0.128891	NC_043964.1:55419299	NC_043964.1	55419299	55768544	416353868	471773167	1.93925615773364e-51	50.7123648208633	1.1097572138109e-52	233.347972701658
2e-06	0.018818	0.018816	0.018816	NC_043964.1:55419303	NC_043964.1	55419303	55768544	416353868	471773171	6.77920899868644e-08	7.16882097686249	1.88532221233721e-08	31.6092212213229
2.8e-05	0.132513	0.132485	0.132485	NC_043964.1:55419305	NC_043964.1	55419305	55768544	416353868	471773173	5.37755918654108e-48	47.2694148009783	3.2991734498484e-49	217.423470350915
0.000854	0.200384	0.19953	0.19953	NC_043964.1:55419319	NC_043964.1	55419319	55768544	416353868	471773187	2.56219174220798e-22	21.5913883728478	3.26799776681085e-23	98.4892141076841
2e-06	0.023794	0.023792	0.023792	NC_043964.1:55419336	NC_043964.1	55419336	55768544	416353868	471773204	2.33456997212834e-09	8.63179310479001	5.74128789736462e-10	38.4074474528533
5e-06	0.213946	0.213941	0.213941	NC_043964.1:55419349	NC_043964.1	55419349	55768544	416353868	471773217	6.66218474381568e-78	77.1763833283985	2.38715594885752e-79	355.736882110251
9.1e-05	0.191465	0.191374	0.191374	NC_043964.1:55419359	NC_043964.1	55419359	55768544	416353868	471773227	6.37366239347263e-52	51.1956109443977	3.59670691173252e-53	235.591897727489
1e-05	0.136183	0.136173	0.136173	NC_043964.1:55419369	NC_043964.1	55419369	55768544	416353868	471773237	1.65909530097431e-39	38.7801286667191	1.22811969525954e-40	178.150554025097
4e-06	0.3304	0.330396	0.330396	NC_043964.1:55422147	NC_043964.1	55422147	55768544	416353868	471776015	9.39233278964717e-139	138.027226527878	1.53100345641799e-140	636.960561161791
4e-06	0.243079	0.243075	0.243075	NC_043964.1:55422157	NC_043964.1	55422157	55768544	416353868	471776025	8.66949541980723e-106	105.062006178507	2.11114837277882e-107	484.619692775424
8e-06	0.163729	0.163721	0.163721	NC_043964.1:55422173	NC_043964.1	55422173	55768544	416353868	471776041	1.13271523857829e-67	66.945879256825	4.71448669272098e-69	308.465836969564
4e-06	0.201125	0.201121	0.201121	NC_043964.1:55422177	NC_043964.1	55422177	55768544	416353868	471776045	1.51101570873362e-87	86.8207310206505	4.75336916622792e-89	400.29369250394
8e-06	0.051363	0.051355	0.051355	NC_043964.1:55422185	NC_043964.1	55422185	55768544	416353868	471776053	7.97050634904063e-20	19.0985140879378	1.11286838224976e-20	86.9502284796942
4e-06	0.135192	0.135188	0.135188	NC_043964.1:55422187	NC_043964.1	55422187	55768544	416353868	471776055	2.85079855033052e-57	56.5450334707196	1.44367544120207e-58	260.344288909004
1.8e-05	0.326828	0.32681	0.32681	NC_043964.1:55422227	NC_043964.1	55422227	55768544	416353868	471776095	2.58700817285512e-118	117.587202199262	5.45763328385348e-120	542.474997186786
7e-06	0.198363	0.198356	0.198356	NC_043964.1:55422243	NC_043964.1	55422243	55768544	416353868	471776111	2.7351271920619e-55	54.5630224727945	1.44286726685901e-56	251.170665505697
1e-06	0.12551	0.125509	0.125509	NC_043964.1:55424619	NC_043964.1	55424619	55768544	416353868	471778487	1.23471738934049e-60	59.9084324353559	5.85696127683875e-62	275.906460800059
0.014748	0.358662	0.343914	0.343914	NC_043964.1:55424629	NC_043964.1	55424629	55768544	416353868	471778497	1.03098917441343e-05	4.98674589486895	3.60403436708135e-06	21.4646948646126
2e-06	0.04419	0.044188	0.044188	NC_043964.1:55424643	NC_043964.1	55424643	55768544	416353868	471778511	2.16888439047689e-24	23.6637635968637	2.53945513565429e-25	108.11251060824
1e-06	0.082787	0.082786	0.082786	NC_043964.1:55424653	NC_043964.1	55424653	55768544	416353868	471778521	1.10362835396828e-50	49.9571771503333	6.40885464472682e-52	229.855845030119
1e-06	0.425576	0.425575	0.425575	NC_043964.1:55424659	NC_043964.1	55424659	55768544	416353868	471778527	0	Inf	0	1514.50484484476
