apnd_maf	cpnd_maf	change_abs	change	chrpos	chromo	position	chr_len	chr_start	pos_cum	fdr	neg_log_10_fdr	p_value	test_statistic
8e-06	0.058463	0.058455	0.058455	NC_043960.1:357132	NC_043960.1	357132	60118575	178437372	178794504	4.25204180918684e-10	9.37140247382657	9.8746602595816e-11	41.8461185156886
8e-06	0.070484	0.070476	0.070476	NC_043960.1:578434	NC_043960.1	578434	60118575	178437372	179015806	8.64837052026908e-07	6.06306571227153	2.68235490840242e-07	26.4658713356651
8e-06	0.023037	0.023029	0.023029	NC_043960.1:578477	NC_043960.1	578477	60118575	178437372	179015849	0.00520428898435446	2.28363859588718	0.00277219816513285	8.95164515257839
8e-06	0.022175	0.022167	0.022167	NC_043960.1:578492	NC_043960.1	578492	60118575	178437372	179015864	0.0049450738915746	2.30582721458989	0.00262084984179989	9.05424934079375
8e-06	0.074205	0.074197	0.074197	NC_043960.1:578522	NC_043960.1	578522	60118575	178437372	179015894	4.97693231425961e-08	7.30303826557373	1.36728366132726e-08	32.2332836629418
8e-06	0.071498	0.07149	0.07149	NC_043960.1:578534	NC_043960.1	578534	60118575	178437372	179015906	2.33165996855438e-07	6.63233478347897	6.80946218328685e-08	29.1181904172824
8e-06	0.029021	0.029013	0.029013	NC_043960.1:578626	NC_043960.1	578626	60118575	178437372	179015998	0.00136116992092659	2.86608765649067	0.000647957311710921	11.6328920467684
8e-06	0.081625	0.081617	0.081617	NC_043960.1:578655	NC_043960.1	578655	60118575	178437372	179016027	5.95901122502346e-09	8.22482579649145	1.50885409956737e-09	36.5228709791657
8e-06	0.058459	0.058451	0.058451	NC_043960.1:578659	NC_043960.1	578659	60118575	178437372	179016031	2.62012206864292e-06	5.58167847490045	8.56142659841328e-07	24.2272073238195
8e-06	0.032902	0.032894	0.032894	NC_043960.1:580889	NC_043960.1	580889	60118575	178437372	179018261	0.000369483464071794	3.43240499332618	0.000159732464663579	14.2538647669291
8e-06	0.010836	0.010828	0.010828	NC_043960.1:580897	NC_043960.1	580897	60118575	178437372	179018269	0.064256422243385	1.19208345935114	0.044160722751405	4.05040600506692
8e-06	0.014105	0.014097	0.014097	NC_043960.1:618833	NC_043960.1	618833	60118575	178437372	179056205	0.103897356250951	0.983395503263144	0.0820778285245064	3.02326971190063
8e-06	0.019305	0.019297	0.019297	NC_043960.1:814619	NC_043960.1	814619	60118575	178437372	179251991	0.000683369847488886	3.16534418760645	0.000308963183954385	13.0152580841026
8e-06	0.067135	0.067127	0.067127	NC_043960.1:825701	NC_043960.1	825701	60118575	178437372	179263073	8.23409001107547e-06	5.0843843898161	2.84952220416082e-06	21.9153049557376
8e-06	0.029559	0.029551	0.029551	NC_043960.1:825707	NC_043960.1	825707	60118575	178437372	179263079	0.00710481353162279	2.14844731580125	0.00395245416325343	8.30553023401613
8e-06	0.027591	0.027583	0.027583	NC_043960.1:825711	NC_043960.1	825711	60118575	178437372	179263083	0.0056342224084642	2.24916601342723	0.00303559379612815	8.78595034503927
3.3e-05	0.026491	0.026458	0.026458	NC_043960.1:846069	NC_043960.1	846069	60118575	178437372	179283441	0.00300899103803524	2.52157910575864	0.00151705665842697	10.0577831104385
1e-06	0.244446	0.244445	0.244445	NC_043960.1:846072	NC_043960.1	846072	60118575	178437372	179283444	6.58427393020598e-40	39.1814921091594	4.82646061378284e-41	180.008205304912
1e-06	0.04048	0.040479	0.040479	NC_043960.1:846085	NC_043960.1	846085	60118575	178437372	179283457	8.52069214793663e-07	6.06952512544219	2.63979698092818e-07	26.4967658099624
8e-06	0.028166	0.028158	0.028158	NC_043960.1:846104	NC_043960.1	846104	60118575	178437372	179283476	8.10697811164391e-05	4.09114099955027	3.17699910045562e-05	17.3088730506365
8e-06	0.019266	0.019258	0.019258	NC_043960.1:846108	NC_043960.1	846108	60118575	178437372	179283480	0.00154322000626182	2.81157215514593	0.000742121478510709	11.3806749131488
8e-06	0.021431	0.021423	0.021423	NC_043960.1:846119	NC_043960.1	846119	60118575	178437372	179283491	0.0011208230578916	2.95046294320044	0.000525598169877006	12.0225828258974
8e-06	0.020429	0.020421	0.020421	NC_043960.1:846133	NC_043960.1	846133	60118575	178437372	179283505	0.00253899983786973	2.59533732685857	0.00126325399447534	10.3954618441198
4e-06	0.20643	0.206426	0.206426	NC_043960.1:859789	NC_043960.1	859789	60118575	178437372	179297161	5.62801258304122e-141	140.249644940246	8.92225431860724e-143	647.234869145159
3e-06	0.106797	0.106794	0.106794	NC_043960.1:859801	NC_043960.1	859801	60118575	178437372	179297173	5.23953456296667e-73	72.2807072904424	2.01410395808305e-74	333.116211319008
4e-06	0.156059	0.156055	0.156055	NC_043960.1:859805	NC_043960.1	859805	60118575	178437372	179297177	5.09138051354469e-109	108.293164443965	1.18668992190262e-110	499.557096442461
3e-06	0.169397	0.169394	0.169394	NC_043960.1:859807	NC_043960.1	859807	60118575	178437372	179297179	1.76131775362461e-120	119.754162287305	3.63695222458516e-122	552.478868927495
3e-06	0.14166	0.141657	0.141657	NC_043960.1:859809	NC_043960.1	859809	60118575	178437372	179297181	1.3724694849429e-100	99.8624973027382	3.58088897522622e-102	460.587731782946
0.073891	0.008177	0.065714	-0.065714	NC_043960.1:859821	NC_043960.1	859821	60118575	178437372	179297193	0.759199234469174	0.119644238496967	0.684286696946137	0.165340276879345
0.169899	0.111948	0.057951	-0.057951	NC_043960.1:859829	NC_043960.1	859829	60118575	178437372	179297201	0.865977846885339	0.0624932177961791	0.804758609871404	0.0611045405956038
5e-06	0.01954	0.019535	0.019535	NC_043960.1:859835	NC_043960.1	859835	60118575	178437372	179297207	9.2177876331298e-11	10.0353733017249	2.04379085206285e-11	44.9283338462703
0.250764	0.416753	0.165989	0.165989	NC_043960.1:859837	NC_043960.1	859837	60118575	178437372	179297209	0.621830575363676	0.206327927540069	0.535580245583335	0.383792998750908
0.198874	0.403935	0.205061	0.205061	NC_043960.1:859841	NC_043960.1	859841	60118575	178437372	179297213	0.49759156589127	0.303126989486699	0.413575695445212	0.668498193867189
3e-06	0.057294	0.057291	0.057291	NC_043960.1:874918	NC_043960.1	874918	60118575	178437372	179312290	2.78798713647423e-08	7.55470923436569	7.48053998102791e-09	33.4056740994584
0.328734	0.300774	0.02796	-0.02796	NC_043960.1:874945	NC_043960.1	874945	60118575	178437372	179312317	0.979525583055168	0.00898421670385813	0.941555701592936	0.00537504388702369
3e-06	0.029462	0.029459	0.029459	NC_043960.1:874946	NC_043960.1	874946	60118575	178437372	179312318	0.000226506597572587	3.6449191435512	9.47135728046789e-05	15.2392649546471
2e-06	0.005381	0.005379	0.005379	NC_043960.1:902526	NC_043960.1	902526	60118575	178437372	179339898	0.00244706544967916	2.61135441476984	0.00121416864375294	10.4686583565084
3e-06	0	3e-06	-3e-06	NC_043960.1:902566	NC_043960.1	902566	60118575	178437372	179339938	1	0	0.997736475543766	8.04806405838573e-06
8e-06	0	8e-06	-8e-06	NC_043960.1:902570	NC_043960.1	902570	60118575	178437372	179339942	1	0	0.996330917738747	2.11464678239357e-05
4e-06	0.010158	0.010154	0.010154	NC_043960.1:902584	NC_043960.1	902584	60118575	178437372	179339956	5.81995798587625e-07	6.23508015049925	1.7698202423008e-07	27.269490965307
5e-06	0.386749	0.386744	0.386744	NC_043960.1:902600	NC_043960.1	902600	60118575	178437372	179339972	0	Inf	0	1746.89495383691
4e-06	0.358782	0.358778	0.358778	NC_043960.1:902620	NC_043960.1	902620	60118575	178437372	179339992	0	Inf	0	1487.45988470689
5e-06	0.029516	0.029511	0.029511	NC_043960.1:902634	NC_043960.1	902634	60118575	178437372	179340006	1.14861430010525e-18	17.9398257811089	1.68136538165193e-19	81.5820237052184
5e-06	0.027374	0.027369	0.027369	NC_043960.1:902636	NC_043960.1	902636	60118575	178437372	179340008	6.03104198897843e-17	16.2196076478981	9.52672048601926e-18	73.6082183425499
8e-06	0.008198	0.00819	0.00819	NC_043960.1:902641	NC_043960.1	902641	60118575	178437372	179340013	0.00177981784663894	2.749624442774	0.000863771552596788	11.0989382987299
3e-06	0.025444	0.025441	0.025441	NC_043960.1:902644	NC_043960.1	902644	60118575	178437372	179340016	1.76179375885649e-15	14.7540449328326	2.98871036470362e-16	66.8107029465233
8e-06	0.010195	0.010187	0.010187	NC_043960.1:903676	NC_043960.1	903676	60118575	178437372	179341048	0.174444371682138	0.758343038178164	0.139350901024683	2.18511228519241
8e-06	0.023976	0.023968	0.023968	NC_043960.1:943439	NC_043960.1	943439	60118575	178437372	179380811	0.0104795726599947	1.97965642681701	0.00619623872986218	7.49232838972761
8e-06	0.014566	0.014558	0.014558	NC_043960.1:943530	NC_043960.1	943530	60118575	178437372	179380902	0.0646866483364548	1.18918535074068	0.0445399817464259	4.03597310017391
8e-06	0.01246	0.012452	0.012452	NC_043960.1:943643	NC_043960.1	943643	60118575	178437372	179381015	0.0628799461629088	1.20148783880646	0.0429912960608398	4.09574434754387
8e-06	0.014312	0.014304	0.014304	NC_043960.1:943732	NC_043960.1	943732	60118575	178437372	179381104	0.0701247915565739	1.15412841665862	0.0492706641003301	3.86610756626867
8e-06	0.064929	0.064921	0.064921	NC_043960.1:1013883	NC_043960.1	1013883	60118575	178437372	179451255	3.50132275807459e-11	10.4557678533624	7.5404940722176e-12	46.8816631008979
3e-06	0.025654	0.025651	0.025651	NC_043960.1:1013913	NC_043960.1	1013913	60118575	178437372	179451285	1.29053946028581e-09	8.88922871167619	3.11539381191647e-10	39.6009019524142
4e-06	0.017174	0.01717	0.01717	NC_043960.1:1013932	NC_043960.1	1013932	60118575	178437372	179451304	6.73279460616963e-07	6.17180463412373	2.06238700746351e-07	26.9737374164694
0.357775	0.507922	0.150147	0.150147	NC_043960.1:1013943	NC_043960.1	1013943	60118575	178437372	179451315	0.70709324833193	0.150523309589821	0.626551665726981	0.236766046710529
5e-06	0.135288	0.135283	0.135283	NC_043960.1:1013973	NC_043960.1	1013973	60118575	178437372	179451345	2.76240117510149e-58	57.5587132499135	1.37145352048822e-59	265.034380131599
1.4e-05	0.249633	0.249619	0.249619	NC_043960.1:1014003	NC_043960.1	1014003	60118575	178437372	179451375	3.51133863301049e-83	82.4545272852154	1.17178406324746e-84	380.119943883581
1.1e-05	0.25199	0.251979	0.251979	NC_043960.1:1032363	NC_043960.1	1032363	60118575	178437372	179469735	4.1037049853175e-111	110.386823868134	9.37109850289926e-113	509.220597870113
1.8e-05	0.196317	0.196299	0.196299	NC_043960.1:1032381	NC_043960.1	1032381	60118575	178437372	179469753	5.78698711096321e-91	90.2375474849155	1.73419800611809e-92	416.087311020807
8e-06	0.008494	0.008486	0.008486	NC_043960.1:1032382	NC_043960.1	1032382	60118575	178437372	179469754	0.00396361552187036	2.40190847952187	0.00205025803396221	9.50398800408922
5e-06	0.140043	0.140038	0.140038	NC_043960.1:1032399	NC_043960.1	1032399	60118575	178437372	179469771	7.60426693069198e-76	75.1189426466078	2.804078154544e-77	346.231528869226
5e-06	0.029548	0.029543	0.029543	NC_043960.1:1032402	NC_043960.1	1032402	60118575	178437372	179469774	1.90602924913963e-14	13.7198704391424	3.40199982520871e-15	62.0187648521924
5e-06	0.040636	0.040631	0.040631	NC_043960.1:1032403	NC_043960.1	1032403	60118575	178437372	179469775	4.01270738319852e-20	19.3965625089668	5.5358690466947e-21	88.3313644770029
0.534091	0.273378	0.260713	-0.260713	NC_043960.1:1032417	NC_043960.1	1032417	60118575	178437372	179469789	0.519783683424522	0.284177357597442	0.435004334999948	0.609425145869845
8e-06	0.158536	0.158528	0.158528	NC_043960.1:1032435	NC_043960.1	1032435	60118575	178437372	179469807	8.90116783790742e-86	85.0505530099522	2.87976357344088e-87	392.106205803115
8e-06	0.046478	0.04647	0.04647	NC_043960.1:1032438	NC_043960.1	1032438	60118575	178437372	179469810	1.09830721826816e-21	20.9592761621297	1.43497151218914e-22	95.5597119734298
0.203538	0.024292	0.179246	-0.179246	NC_043960.1:1032439	NC_043960.1	1032439	60118575	178437372	179469811	0.624402524349192	0.204535349830139	0.538136794417239	0.379003938104417
8e-06	0.384331	0.384323	0.384323	NC_043960.1:1032453	NC_043960.1	1032453	60118575	178437372	179469825	5.77755269033311e-227	226.238256085136	4.2207546241873e-229	1044.29934996266
8e-06	0.041781	0.041773	0.041773	NC_043960.1:1032457	NC_043960.1	1032457	60118575	178437372	179469829	1.18029267585793e-17	16.9280102878215	1.8028175823722e-18	76.89512308587
0.219265	0.143897	0.075368	-0.075368	NC_043960.1:1032471	NC_043960.1	1032471	60118575	178437372	179469843	0.862912582516988	0.0640331983212337	0.80118101197066	0.0634127818061178
7e-06	0.061085	0.061078	0.061078	NC_043960.1:1032474	NC_043960.1	1032474	60118575	178437372	179469846	8.96510628575194e-23	22.0474445572962	1.12052690133516e-23	100.609083384336
4e-06	0.311709	0.311705	0.311705	NC_043960.1:1032489	NC_043960.1	1032489	60118575	178437372	179469861	1.83294115100251e-106	105.736851478412	4.42248747048862e-108	487.739531496449
0.380417	0.095086	0.285331	-0.285331	NC_043960.1:1032507	NC_043960.1	1032507	60118575	178437372	179469879	0.555126965244586	0.255607676338658	0.468445277301117	0.525640961574566
8e-06	0.090893	0.090885	0.090885	NC_043960.1:1032511	NC_043960.1	1032511	60118575	178437372	179469883	2.223240707478e-13	12.6530135142375	4.20959501813497e-14	57.068191239991
2.5e-05	0.228708	0.228683	0.228683	NC_043960.1:1032527	NC_043960.1	1032527	60118575	178437372	179469899	3.27098261770162e-27	26.4853217637492	3.45109636088885e-28	121.202164556429
8e-06	0.059939	0.059931	0.059931	NC_043960.1:1036532	NC_043960.1	1036532	60118575	178437372	179473904	0.000252615787375718	3.59753951143743	0.000106491075261631	15.0179915869327
1e-06	0.039447	0.039446	0.039446	NC_043960.1:1082157	NC_043960.1	1082157	60118575	178437372	179519529	1.16840729292786e-08	7.9324057409244	3.02989228431447e-09	35.1645493727268
1e-06	0.030339	0.030338	0.030338	NC_043960.1:1082421	NC_043960.1	1082421	60118575	178437372	179519793	2.69378845445893e-06	5.56963651279585	8.81485442718657e-07	24.1710249915996
3.3e-05	0.029911	0.029878	0.029878	NC_043960.1:1082424	NC_043960.1	1082424	60118575	178437372	179519796	0.000433945984444531	3.36256432605806	0.000189713886549972	13.9303154183683
7e-06	0.245253	0.245246	0.245246	NC_043960.1:1082443	NC_043960.1	1082443	60118575	178437372	179519815	4.2965092714468e-49	48.3668842467055	2.57935751908744e-50	222.498037609229
4e-06	0.010123	0.010119	0.010119	NC_043960.1:1082477	NC_043960.1	1082477	60118575	178437372	179519849	0.011294638051164	1.94712768195485	0.0067559021759174	7.33674608707938
8e-06	0.057341	0.057333	0.057333	NC_043960.1:1155407	NC_043960.1	1155407	60118575	178437372	179592779	1.92009298121744e-13	12.7166777399153	3.62462637369767e-14	57.3624445982077
3e-06	0.058306	0.058303	0.058303	NC_043960.1:1302275	NC_043960.1	1302275	60118575	178437372	179739647	7.59729591801475e-16	15.1193409573053	1.26785208690456e-16	68.5014365758823
4e-06	0.031319	0.031315	0.031315	NC_043960.1:1302297	NC_043960.1	1302297	60118575	178437372	179739669	2.14300752332131e-10	9.66897630430526	4.86814799180087e-11	43.2294867460904
4e-06	0.018914	0.01891	0.01891	NC_043960.1:1302319	NC_043960.1	1302319	60118575	178437372	179739691	2.30215978303847e-06	5.63786453714249	7.48413588149595e-07	24.486267534817
4e-06	0.159992	0.159988	0.159988	NC_043960.1:1302335	NC_043960.1	1302335	60118575	178437372	179739707	1.33623748824663e-50	49.8741163482459	7.77955579704265e-52	229.469873965118
8e-06	0.363124	0.363116	0.363116	NC_043960.1:1302347	NC_043960.1	1302347	60118575	178437372	179739719	2.20750075572167e-122	121.656099139073	4.44857149609948e-124	561.270603534146
4.5e-05	0.131139	0.131094	0.131094	NC_043960.1:1302364	NC_043960.1	1302364	60118575	178437372	179739736	6.07325278471071e-32	31.2165786420258	5.47202430110353e-33	143.142161801335
8e-06	0.068362	0.068354	0.068354	NC_043960.1:1302371	NC_043960.1	1302371	60118575	178437372	179739743	7.87362525977234e-19	18.1038252590258	1.14590555477802e-19	82.3398128485809
5e-06	0.150276	0.150271	0.150271	NC_043960.1:1302376	NC_043960.1	1302376	60118575	178437372	179739748	1.39833970528448e-43	42.8543873105583	9.35376823035936e-45	197.016205367363
0.130191	0.477785	0.347594	0.347594	NC_043960.1:1302383	NC_043960.1	1302383	60118575	178437372	179739755	0.141951929148388	0.84785870096971	0.113197527835952	2.50900297840362
0.124612	0.172072	0.04746	0.04746	NC_043960.1:1302395	NC_043960.1	1302395	60118575	178437372	179739767	0.880426709595617	0.0553067906824834	0.821878629599924	0.0506832354510516
2e-06	0.042828	0.042826	0.042826	NC_043960.1:1302403	NC_043960.1	1302403	60118575	178437372	179739775	3.40343642823127e-12	11.4680823570401	6.90852603673126e-13	51.5701141061519
2e-06	0.190369	0.190367	0.190367	NC_043960.1:1302407	NC_043960.1	1302407	60118575	178437372	179739779	1.03530423717787e-55	54.9849320085531	5.39982008209012e-57	253.12866414793
0.131461	0.290777	0.159316	0.159316	NC_043960.1:1302412	NC_043960.1	1302412	60118575	178437372	179739784	0.555948868812981	0.254965149089702	0.469346059485166	0.523515148188755
1e-06	0.086232	0.086231	0.086231	NC_043960.1:1302439	NC_043960.1	1302439	60118575	178437372	179739811	1.76506454459045e-24	23.7532394087765	2.0591834899245e-25	108.528022418671
5e-06	0.019367	0.019362	0.019362	NC_043960.1:1302463	NC_043960.1	1302463	60118575	178437372	179739835	1.81280790203211e-05	4.74164821438632	6.5117659854329e-06	20.3315584086658
7e-06	0.130759	0.130752	0.130752	NC_043960.1:1302475	NC_043960.1	1302475	60118575	178437372	179739847	1.60213169119584e-33	32.7953017888704	1.38182066895457e-34	150.450684934765
6e-06	0.159194	0.159188	0.159188	NC_043960.1:1302476	NC_043960.1	1302476	60118575	178437372	179739848	2.90040923829926e-42	41.5375407202404	2.00284198221689e-43	190.919407707575
6e-06	0.070945	0.070939	0.070939	NC_043960.1:1302491	NC_043960.1	1302491	60118575	178437372	179739863	1.06403465412446e-17	16.9730442274452	1.62259732441154e-18	77.1031328559408
0.353781	0.38677	0.032989	0.032989	NC_043960.1:1302514	NC_043960.1	1302514	60118575	178437372	179739886	0.95978853558855	0.0178244419013748	0.916692971434676	0.010941224134298
0.177134	0.223824	0.04669	0.04669	NC_043960.1:1302515	NC_043960.1	1302515	60118575	178437372	179739887	0.906446983885445	0.0426575917662878	0.852936263488895	0.0343632534961184
4e-06	0.189815	0.189811	0.189811	NC_043960.1:1302551	NC_043960.1	1302551	60118575	178437372	179739923	1.33064274687267e-51	50.875938528964	7.59158072462891e-53	234.104137595985
3e-06	0.107904	0.107901	0.107901	NC_043960.1:1302563	NC_043960.1	1302563	60118575	178437372	179739935	2.85781713587548e-29	28.5439655640059	2.80498401916016e-30	130.752407581689
0.109625	0.00947	0.100155	-0.100155	NC_043960.1:1302595	NC_043960.1	1302595	60118575	178437372	179739967	0.693920181719488	0.158690481464969	0.612260197572962	0.256896739027666
3e-06	0.017309	0.017306	0.017306	NC_043960.1:1303022	NC_043960.1	1303022	60118575	178437372	179740394	7.54814892130767e-05	4.12215954000364	2.94356051016307e-05	17.4539240099402
2e-06	0.049102	0.0491	0.0491	NC_043960.1:1303024	NC_043960.1	1303024	60118575	178437372	179740396	2.35456971722631e-12	11.6280884458633	4.72973402098635e-13	52.3140705802027
0.04798	0.105593	0.057613	0.057613	NC_043960.1:1303036	NC_043960.1	1303036	60118575	178437372	179740408	0.751786971527231	0.123905204882993	0.675905879231644	0.174771156221575
6e-06	0.085292	0.085286	0.085286	NC_043960.1:1303043	NC_043960.1	1303043	60118575	178437372	179740415	2.24132741976868e-22	21.6494946958023	2.85150491730832e-23	98.7591907639904
6e-06	0.285737	0.285731	0.285731	NC_043960.1:1303063	NC_043960.1	1303063	60118575	178437372	179740435	4.95928255882926e-87	86.3045811467513	1.57365168164819e-88	397.905386620437
9e-06	0.183935	0.183926	0.183926	NC_043960.1:1303072	NC_043960.1	1303072	60118575	178437372	179740444	1.63195295550122e-54	53.7872923648596	8.70639845805865e-56	247.590059015104
4e-06	0.118512	0.118508	0.118508	NC_043960.1:1303091	NC_043960.1	1303091	60118575	178437372	179740463	3.92775999738354e-34	33.4058550572895	3.34080172722489e-35	153.271896308144
5e-06	0.18505	0.185045	0.185045	NC_043960.1:1303111	NC_043960.1	1303111	60118575	178437372	179740483	3.69541314847528e-52	51.4323370002806	2.07065814775165e-53	236.691583816029
5e-06	0.192674	0.192669	0.192669	NC_043960.1:1303151	NC_043960.1	1303151	60118575	178437372	179740523	5.02919551030784e-48	47.2985014808242	3.08170065809043e-49	217.559232467022
8e-06	0.205304	0.205296	0.205296	NC_043960.1:1303159	NC_043960.1	1303159	60118575	178437372	179740531	7.25554590132692e-53	52.1393299060361	4.0366681425979e-54	239.948095411117
7e-06	0.078012	0.078005	0.078005	NC_043960.1:1303168	NC_043960.1	1303168	60118575	178437372	179740540	2.19648500680119e-19	18.6582717568811	3.1253525233529e-20	84.9082569772196
4e-06	0.225609	0.225605	0.225605	NC_043960.1:1303177	NC_043960.1	1303177	60118575	178437372	179740549	1.30778601803419e-63	62.883463310132	5.85910493617843e-65	289.67288762721
4e-06	0.077674	0.07767	0.07767	NC_043960.1:1303204	NC_043960.1	1303204	60118575	178437372	179740576	6.86453448253814e-18	17.1633889090492	1.03810647203874e-18	77.9852922314882
1e-06	0.30076	0.300759	0.300759	NC_043960.1:1303211	NC_043960.1	1303211	60118575	178437372	179740583	9.79072219265644e-72	71.0091852721685	3.82929051069507e-73	327.243710952034
1e-06	0.025082	0.025081	0.025081	NC_043960.1:1306446	NC_043960.1	1306446	60118575	178437372	179743818	3.73735748031644e-10	9.42743535965541	8.64317316104392e-11	42.1065832387631
1e-06	0.111673	0.111672	0.111672	NC_043960.1:1306450	NC_043960.1	1306450	60118575	178437372	179743822	1.98848534845739e-45	44.7014776046315	1.28714947140729e-46	205.546100806418
2e-06	0.021475	0.021473	0.021473	NC_043960.1:1306452	NC_043960.1	1306452	60118575	178437372	179743824	1.41022054610214e-08	7.85071296219211	3.68078635728478e-09	34.7856386996359
1e-06	0.009576	0.009575	0.009575	NC_043960.1:1306473	NC_043960.1	1306473	60118575	178437372	179743845	0.000117210302493866	3.93103421323611	4.70367355450733e-05	16.5639483685817
8e-06	0.01587	0.015862	0.015862	NC_043960.1:1627814	NC_043960.1	1627814	60118575	178437372	180065186	0.0867566153217599	1.06169739967025	0.0656624526907237	3.38825385498385
8e-06	0.014508	0.0145	0.0145	NC_043960.1:1853687	NC_043960.1	1853687	60118575	178437372	180291059	0.0968453278028247	1.01392132650292	0.075615592143434	3.15670649719487
1e-06	0.013033	0.013032	0.013032	NC_043960.1:2050970	NC_043960.1	2050970	60118575	178437372	180488342	0.0669730533831472	1.1740999005976	0.0465319934809208	3.9622309956528
3e-06	0.031272	0.031269	0.031269	NC_043960.1:2124562	NC_043960.1	2124562	60118575	178437372	180561934	0.0154825379227656	1.81015784756075	0.00961291559179364	6.70525549371
8e-06	0.311055	0.311047	0.311047	NC_043960.1:2151784	NC_043960.1	2151784	60118575	178437372	180589156	4.18423694680727e-29	28.3783837300258	4.12871606097099e-30	129.98506921748
8e-06	0.029418	0.02941	0.02941	NC_043960.1:2512850	NC_043960.1	2512850	60118575	178437372	180950222	0.00758667996916457	2.11994823550326	0.00426463259771496	8.16755627361996
3e-06	0.069213	0.06921	0.06921	NC_043960.1:2528031	NC_043960.1	2528031	60118575	178437372	180965403	6.39351856324232e-07	6.19426006953433	1.95233946982618e-07	27.079734373511
3e-06	0.222798	0.222795	0.222795	NC_043960.1:2528037	NC_043960.1	2528037	60118575	178437372	180965409	1.7784164102846e-23	22.7499665428511	2.15960664870809e-24	103.870690897375
5e-06	0.030097	0.030092	0.030092	NC_043960.1:2528117	NC_043960.1	2528117	60118575	178437372	180965489	0.000909510286548994	3.04119238470803	0.000419883500988812	12.441566340472
6.5e-05	0.472628	0.472563	0.472563	NC_043960.1:2528131	NC_043960.1	2528131	60118575	178437372	180965503	9.66068312555008e-46	45.0149921626976	6.21496586125861e-47	206.995251665674
8e-06	0.052366	0.052358	0.052358	NC_043960.1:2528152	NC_043960.1	2528152	60118575	178437372	180965524	5.24175730987393e-05	4.28052309049024	1.99633272757275e-05	18.1927888788137
0.52027	0.047372	0.472898	-0.472898	NC_043960.1:2528193	NC_043960.1	2528193	60118575	178437372	180965565	0.366222823514641	0.436254593356029	0.297423722703972	1.08570986489428
8e-06	0.038805	0.038797	0.038797	NC_043960.1:2830631	NC_043960.1	2830631	60118575	178437372	181268003	0.000124551619492303	3.90465062114235	5.0171610764082e-05	16.4416148101979
8e-06	0.028418	0.02841	0.02841	NC_043960.1:3219104	NC_043960.1	3219104	60118575	178437372	181656476	0.0165140623701756	1.78214607949716	0.0103083630056948	6.58081592528262
8e-06	0.0286	0.028592	0.028592	NC_043960.1:3219119	NC_043960.1	3219119	60118575	178437372	181656491	0.0169542611073635	1.77072113269139	0.0106063134290573	6.53011441640567
0.999991	0.140723	0.859268	-0.859268	NC_043960.1:3219189	NC_043960.1	3219189	60118575	178437372	181656561	5.48801256622862e-116	115.26058490287	1.18913302796724e-117	531.727006050825
8e-06	0.308896	0.308888	0.308888	NC_043960.1:3219216	NC_043960.1	3219216	60118575	178437372	181656588	4.2771689889503e-30	29.368843590632	4.07374732497925e-31	134.582792599232
0.999991	0.061396	0.938595	-0.938595	NC_043960.1:3219217	NC_043960.1	3219217	60118575	178437372	181656589	2.63789081918503e-153	152.578743183622	3.6247729425736e-155	704.214300077704
8e-06	0.02471	0.024702	0.024702	NC_043960.1:3219239	NC_043960.1	3219239	60118575	178437372	181656611	0.00762565693486918	2.11772273678129	0.00429099263100028	8.15638039909054
8e-06	0.037218	0.03721	0.03721	NC_043960.1:3219360	NC_043960.1	3219360	60118575	178437372	181656732	0.00265297763227687	2.57626641161574	0.00132345638966282	10.3095208693447
8e-06	0.014122	0.014114	0.014114	NC_043960.1:3219362	NC_043960.1	3219362	60118575	178437372	181656734	0.0944634847477038	1.02473603738748	0.0733890941662565	3.20554411114234
8e-06	0.013207	0.013199	0.013199	NC_043960.1:3219372	NC_043960.1	3219372	60118575	178437372	181656744	0.0920259169558363	1.03608984650422	0.0710568865790095	3.25843558739661
0.499991	0.012913	0.487078	-0.487078	NC_043960.1:3219397	NC_043960.1	3219397	60118575	178437372	181656769	0.350729673307101	0.455027489298505	0.283675848974907	1.14939492424439
8e-06	0.151592	0.151584	0.151584	NC_043960.1:3229009	NC_043960.1	3229009	60118575	178437372	181666381	4.27859778713723e-15	14.3686985377827	7.39888938459631e-16	65.024066666762
0.499991	0.36115	0.138841	-0.138841	NC_043960.1:3229019	NC_043960.1	3229019	60118575	178437372	181666391	0.826594300922558	0.0827075933519363	0.760005027401265	0.0933144784530715
8e-06	0.178392	0.178384	0.178384	NC_043960.1:3229033	NC_043960.1	3229033	60118575	178437372	181666405	7.95891333331605e-15	14.0991462244182	1.39425352847327e-15	63.7756637177528
8e-06	0.02545	0.025442	0.025442	NC_043960.1:3253366	NC_043960.1	3253366	60118575	178437372	181690738	0.0104424842854489	1.98119616961783	0.00617067684107595	7.4997730611687
5e-06	0.024042	0.024037	0.024037	NC_043960.1:3253389	NC_043960.1	3253389	60118575	178437372	181690761	0.00726571129535842	2.13872186291753	0.00405757828012286	8.25786664312678
0.666743	0.177197	0.489546	-0.489546	NC_043960.1:3253432	NC_043960.1	3253432	60118575	178437372	181690804	0.250788778835228	0.600691899256646	0.201240483921231	1.63334882563069
8e-06	0.030531	0.030523	0.030523	NC_043960.1:3290898	NC_043960.1	3290898	60118575	178437372	181728270	0.0152979969157734	1.81536543097176	0.00948655230668026	6.72885412256378
