region	chr	midPos	Nsites
(358,368)(10126792,10126807)(10120000,10170000)	NC_043961.1	10145000	12	0.045115
(369,369)(10708327,10708327)(10660000,10710000)	NC_043961.1	10685000	2	0.017101
(369,373)(10708327,10714588)(10670000,10720000)	NC_043961.1	10695000	6	0.016788
(369,373)(10708327,10714588)(10680000,10730000)	NC_043961.1	10705000	6	0.016788
(369,374)(10708327,10739397)(10690000,10740000)	NC_043961.1	10715000	7	0.016451
(369,374)(10708327,10739397)(10700000,10750000)	NC_043961.1	10725000	7	0.016451
(370,374)(10714117,10739397)(10710000,10760000)	NC_043961.1	10735000	6	0.016215
(374,375)(10739397,10768621)(10720000,10770000)	NC_043961.1	10745000	3	0.016559
(374,375)(10739397,10768621)(10730000,10780000)	NC_043961.1	10755000	3	0.016559
(375,375)(10768621,10768621)(10740000,10790000)	NC_043961.1	10765000	2	0.017540
(375,375)(10768621,10768621)(10750000,10800000)	NC_043961.1	10775000	2	0.017540
(375,375)(10768621,10768621)(10760000,10810000)	NC_043961.1	10785000	2	0.017540
(376,376)(10912051,10912051)(10870000,10920000)	NC_043961.1	10895000	2	0.035908
(376,376)(10912051,10912051)(10880000,10930000)	NC_043961.1	10905000	2	0.035908
(376,376)(10912051,10912051)(10890000,10940000)	NC_043961.1	10915000	2	0.035908
(376,376)(10912051,10912051)(10900000,10950000)	NC_043961.1	10925000	2	0.035908
(376,377)(10912051,10952663)(10910000,10960000)	NC_043961.1	10935000	3	0.033024
(377,377)(10952663,10952663)(10920000,10970000)	NC_043961.1	10945000	2	0.026367
(377,377)(10952663,10952663)(10930000,10980000)	NC_043961.1	10955000	2	0.026367
(377,378)(10952663,10985380)(10940000,10990000)	NC_043961.1	10965000	3	0.024864
(377,378)(10952663,10985380)(10950000,11000000)	NC_043961.1	10975000	3	0.024864
(378,378)(10985380,10985380)(10960000,11010000)	NC_043961.1	10985000	2	0.023945
(378,378)(10985380,10985380)(10970000,11020000)	NC_043961.1	10995000	2	0.023945
(378,378)(10985380,10985380)(10980000,11030000)	NC_043961.1	11005000	2	0.023945
(379,379)(11040605,11040605)(11000000,11050000)	NC_043961.1	11025000	2	0.023011
(379,379)(11040605,11040605)(11010000,11060000)	NC_043961.1	11035000	2	0.023011
(379,379)(11040605,11040605)(11020000,11070000)	NC_043961.1	11045000	2	0.023011
(379,379)(11040605,11040605)(11030000,11080000)	NC_043961.1	11055000	2	0.023011
(379,379)(11040605,11040605)(11040000,11090000)	NC_043961.1	11065000	2	0.023011
(380,385)(11141217,11141317)(11100000,11150000)	NC_043961.1	11125000	7	0.046430
(380,387)(11141217,11158039)(11110000,11160000)	NC_043961.1	11135000	9	0.045735
(380,387)(11141217,11158039)(11120000,11170000)	NC_043961.1	11145000	9	0.045735
(380,387)(11141217,11158039)(11130000,11180000)	NC_043961.1	11155000	9	0.045735
(380,389)(11141217,11181458)(11140000,11190000)	NC_043961.1	11165000	11	0.044930
(386,389)(11158021,11181458)(11150000,11200000)	NC_043961.1	11175000	5	0.020309
(388,389)(11181452,11181458)(11160000,11210000)	NC_043961.1	11185000	3	0.020615
(388,389)(11181452,11181458)(11170000,11220000)	NC_043961.1	11195000	3	0.020615
(388,389)(11181452,11181458)(11180000,11230000)	NC_043961.1	11205000	3	0.020615
(390,393)(11263455,11263500)(11220000,11270000)	NC_043961.1	11245000	5	0.029863
(390,393)(11263455,11263500)(11230000,11280000)	NC_043961.1	11255000	5	0.029863
(390,393)(11263455,11263500)(11240000,11290000)	NC_043961.1	11265000	5	0.029863
(390,393)(11263455,11263500)(11250000,11300000)	NC_043961.1	11275000	5	0.029863
(390,393)(11263455,11263500)(11260000,11310000)	NC_043961.1	11285000	5	0.029863
(394,398)(11427452,11429665)(11380000,11430000)	NC_043961.1	11405000	6	0.067514
(394,398)(11427452,11429665)(11390000,11440000)	NC_043961.1	11415000	6	0.067514
(394,398)(11427452,11429665)(11400000,11450000)	NC_043961.1	11425000	6	0.067514
(394,398)(11427452,11429665)(11410000,11460000)	NC_043961.1	11435000	6	0.067514
(394,398)(11427452,11429665)(11420000,11470000)	NC_043961.1	11445000	6	0.067514
(399,399)(11545143,11545143)(11500000,11550000)	NC_043961.1	11525000	2	0.015267
(399,399)(11545143,11545143)(11510000,11560000)	NC_043961.1	11535000	2	0.015267
(399,399)(11545143,11545143)(11520000,11570000)	NC_043961.1	11545000	2	0.015267
(399,399)(11545143,11545143)(11530000,11580000)	NC_043961.1	11555000	2	0.015267
(399,399)(11545143,11545143)(11540000,11590000)	NC_043961.1	11565000	2	0.015267
(400,416)(11706841,11707133)(11660000,11710000)	NC_043961.1	11685000	18	0.046535
(400,416)(11706841,11707133)(11670000,11720000)	NC_043961.1	11695000	18	0.046535
(400,416)(11706841,11707133)(11680000,11730000)	NC_043961.1	11705000	18	0.046535
(400,418)(11706841,11733170)(11690000,11740000)	NC_043961.1	11715000	20	0.053900
(400,418)(11706841,11733170)(11700000,11750000)	NC_043961.1	11725000	20	0.053900
(417,418)(11733119,11733170)(11710000,11760000)	NC_043961.1	11735000	3	0.154368
(417,418)(11733119,11733170)(11720000,11770000)	NC_043961.1	11745000	3	0.154368
(417,418)(11733119,11733170)(11730000,11780000)	NC_043961.1	11755000	3	0.154368
(419,423)(11887232,11887534)(11840000,11890000)	NC_043961.1	11865000	6	0.016364
(419,423)(11887232,11887534)(11850000,11900000)	NC_043961.1	11875000	6	0.016364
(419,423)(11887232,11887534)(11860000,11910000)	NC_043961.1	11885000	6	0.016364
(419,423)(11887232,11887534)(11870000,11920000)	NC_043961.1	11895000	6	0.016364
(419,423)(11887232,11887534)(11880000,11930000)	NC_043961.1	11905000	6	0.016364
(424,424)(11960831,11960831)(11920000,11970000)	NC_043961.1	11945000	2	0.023783
(424,424)(11960831,11960831)(11930000,11980000)	NC_043961.1	11955000	2	0.023783
(424,424)(11960831,11960831)(11940000,11990000)	NC_043961.1	11965000	2	0.023783
(424,424)(11960831,11960831)(11950000,12000000)	NC_043961.1	11975000	2	0.023783
(424,424)(11960831,11960831)(11960000,12010000)	NC_043961.1	11985000	2	0.023783
(425,426)(12160999,12161028)(12120000,12170000)	NC_043961.1	12145000	3	0.017700
(425,426)(12160999,12161028)(12130000,12180000)	NC_043961.1	12155000	3	0.017700
(425,426)(12160999,12161028)(12140000,12190000)	NC_043961.1	12165000	3	0.017700
(425,426)(12160999,12161028)(12150000,12200000)	NC_043961.1	12175000	3	0.017700
(425,426)(12160999,12161028)(12160000,12210000)	NC_043961.1	12185000	3	0.017700
(427,430)(12355198,12355477)(12310000,12360000)	NC_043961.1	12335000	5	0.017990
(427,430)(12355198,12355477)(12320000,12370000)	NC_043961.1	12345000	5	0.017990
(427,430)(12355198,12355477)(12330000,12380000)	NC_043961.1	12355000	5	0.017990
(427,430)(12355198,12355477)(12340000,12390000)	NC_043961.1	12365000	5	0.017990
(427,430)(12355198,12355477)(12350000,12400000)	NC_043961.1	12375000	5	0.017990
(431,432)(12943250,12944311)(12900000,12950000)	NC_043961.1	12925000	3	0.015076
(431,432)(12943250,12944311)(12910000,12960000)	NC_043961.1	12935000	3	0.015076
(431,432)(12943250,12944311)(12920000,12970000)	NC_043961.1	12945000	3	0.015076
(431,432)(12943250,12944311)(12930000,12980000)	NC_043961.1	12955000	3	0.015076
(431,432)(12943250,12944311)(12940000,12990000)	NC_043961.1	12965000	3	0.015076
(433,433)(13253818,13253818)(13210000,13260000)	NC_043961.1	13235000	2	0.018507
(433,433)(13253818,13253818)(13220000,13270000)	NC_043961.1	13245000	2	0.018507
(433,433)(13253818,13253818)(13230000,13280000)	NC_043961.1	13255000	2	0.018507
(433,433)(13253818,13253818)(13240000,13290000)	NC_043961.1	13265000	2	0.018507
(433,433)(13253818,13253818)(13250000,13300000)	NC_043961.1	13275000	2	0.018507
(434,435)(13352354,13352359)(13310000,13360000)	NC_043961.1	13335000	3	0.013542
(434,435)(13352354,13352359)(13320000,13370000)	NC_043961.1	13345000	3	0.013542
(434,435)(13352354,13352359)(13330000,13380000)	NC_043961.1	13355000	3	0.013542
(434,435)(13352354,13352359)(13340000,13390000)	NC_043961.1	13365000	3	0.013542
(434,435)(13352354,13352359)(13350000,13400000)	NC_043961.1	13375000	3	0.013542
(436,444)(13465112,13465861)(13420000,13470000)	NC_043961.1	13445000	10	0.016860
(436,444)(13465112,13465861)(13430000,13480000)	NC_043961.1	13455000	10	0.016860
(436,444)(13465112,13465861)(13440000,13490000)	NC_043961.1	13465000	10	0.016860
(436,444)(13465112,13465861)(13450000,13500000)	NC_043961.1	13475000	10	0.016860
(436,444)(13465112,13465861)(13460000,13510000)	NC_043961.1	13485000	10	0.016860
(445,445)(13601820,13601820)(13560000,13610000)	NC_043961.1	13585000	2	0.012828
(445,445)(13601820,13601820)(13570000,13620000)	NC_043961.1	13595000	2	0.012828
(445,445)(13601820,13601820)(13580000,13630000)	NC_043961.1	13605000	2	0.012828
(445,445)(13601820,13601820)(13590000,13640000)	NC_043961.1	13615000	2	0.012828
(445,445)(13601820,13601820)(13600000,13650000)	NC_043961.1	13625000	2	0.012828
(446,455)(13680811,13681609)(13640000,13690000)	NC_043961.1	13665000	11	0.037409
(446,455)(13680811,13681609)(13650000,13700000)	NC_043961.1	13675000	11	0.037409
(446,455)(13680811,13681609)(13660000,13710000)	NC_043961.1	13685000	11	0.037409
(446,455)(13680811,13681609)(13670000,13720000)	NC_043961.1	13695000	11	0.037409
(446,455)(13680811,13681609)(13680000,13730000)	NC_043961.1	13705000	11	0.037409
(456,457)(13761839,13762029)(13720000,13770000)	NC_043961.1	13745000	3	0.013377
(456,457)(13761839,13762029)(13730000,13780000)	NC_043961.1	13755000	3	0.013377
(456,457)(13761839,13762029)(13740000,13790000)	NC_043961.1	13765000	3	0.013377
(456,457)(13761839,13762029)(13750000,13800000)	NC_043961.1	13775000	3	0.013377
(456,457)(13761839,13762029)(13760000,13810000)	NC_043961.1	13785000	3	0.013377
(458,458)(13846442,13846442)(13800000,13850000)	NC_043961.1	13825000	2	0.032006
(458,469)(13846442,13852210)(13810000,13860000)	NC_043961.1	13835000	13	0.020686
(458,469)(13846442,13852210)(13820000,13870000)	NC_043961.1	13845000	13	0.020686
(458,469)(13846442,13852210)(13830000,13880000)	NC_043961.1	13855000	13	0.020686
(458,469)(13846442,13852210)(13840000,13890000)	NC_043961.1	13865000	13	0.020686
(459,469)(13851599,13852210)(13850000,13900000)	NC_043961.1	13875000	12	0.020472
(470,472)(13945057,13945148)(13900000,13950000)	NC_043961.1	13925000	4	0.113559
(470,472)(13945057,13945148)(13910000,13960000)	NC_043961.1	13935000	4	0.113559
(470,472)(13945057,13945148)(13920000,13970000)	NC_043961.1	13945000	4	0.113559
(470,472)(13945057,13945148)(13930000,13980000)	NC_043961.1	13955000	4	0.113559
(470,472)(13945057,13945148)(13940000,13990000)	NC_043961.1	13965000	4	0.113559
(473,473)(14006979,14006979)(13960000,14010000)	NC_043961.1	13985000	2	0.016751
(473,473)(14006979,14006979)(13970000,14020000)	NC_043961.1	13995000	2	0.016751
(473,475)(14006979,14023843)(13980000,14030000)	NC_043961.1	14005000	4	0.033438
(473,475)(14006979,14023843)(13990000,14040000)	NC_043961.1	14015000	4	0.033438
(473,475)(14006979,14023843)(14000000,14050000)	NC_043961.1	14025000	4	0.033438
(474,475)(14023803,14023843)(14010000,14060000)	NC_043961.1	14035000	3	0.033721
(474,475)(14023803,14023843)(14020000,14070000)	NC_043961.1	14045000	3	0.033721
(476,478)(14109906,14109941)(14060000,14110000)	NC_043961.1	14085000	4	0.016519
(476,478)(14109906,14109941)(14070000,14120000)	NC_043961.1	14095000	4	0.016519
(476,478)(14109906,14109941)(14080000,14130000)	NC_043961.1	14105000	4	0.016519
(476,478)(14109906,14109941)(14090000,14140000)	NC_043961.1	14115000	4	0.016519
(476,483)(14109906,14142621)(14100000,14150000)	NC_043961.1	14125000	9	0.034207
(479,483)(14142140,14142621)(14110000,14160000)	NC_043961.1	14135000	6	0.036625
(479,483)(14142140,14142621)(14120000,14170000)	NC_043961.1	14145000	6	0.036625
(479,483)(14142140,14142621)(14130000,14180000)	NC_043961.1	14155000	6	0.036625
(479,483)(14142140,14142621)(14140000,14190000)	NC_043961.1	14165000	6	0.036625
(484,488)(14223008,14223097)(14180000,14230000)	NC_043961.1	14205000	6	0.011405
(484,488)(14223008,14223097)(14190000,14240000)	NC_043961.1	14215000	6	0.011405
(484,488)(14223008,14223097)(14200000,14250000)	NC_043961.1	14225000	6	0.011405
(484,488)(14223008,14223097)(14210000,14260000)	NC_043961.1	14235000	6	0.011405
(484,488)(14223008,14223097)(14220000,14270000)	NC_043961.1	14245000	6	0.011405
(489,489)(14361100,14361100)(14320000,14370000)	NC_043961.1	14345000	2	0.014398
(489,489)(14361100,14361100)(14330000,14380000)	NC_043961.1	14355000	2	0.014398
(489,489)(14361100,14361100)(14340000,14390000)	NC_043961.1	14365000	2	0.014398
(489,489)(14361100,14361100)(14350000,14400000)	NC_043961.1	14375000	2	0.014398
(489,489)(14361100,14361100)(14360000,14410000)	NC_043961.1	14385000	2	0.014398
(490,490)(14519695,14519695)(14470000,14520000)	NC_043961.1	14495000	2	0.030735
(490,490)(14519695,14519695)(14480000,14530000)	NC_043961.1	14505000	2	0.030735
(490,490)(14519695,14519695)(14490000,14540000)	NC_043961.1	14515000	2	0.030735
(490,490)(14519695,14519695)(14500000,14550000)	NC_043961.1	14525000	2	0.030735
(490,490)(14519695,14519695)(14510000,14560000)	NC_043961.1	14535000	2	0.030735
(491,497)(14578393,14579894)(14530000,14580000)	NC_043961.1	14555000	8	0.031640
(491,500)(14578393,14580741)(14540000,14590000)	NC_043961.1	14565000	11	0.029678
(491,500)(14578393,14580741)(14550000,14600000)	NC_043961.1	14575000	11	0.029678
(491,500)(14578393,14580741)(14560000,14610000)	NC_043961.1	14585000	11	0.029678
(491,500)(14578393,14580741)(14570000,14620000)	NC_043961.1	14595000	11	0.029678
(498,500)(14580613,14580741)(14580000,14630000)	NC_043961.1	14605000	4	0.017044
(501,512)(14833666,14834447)(14790000,14840000)	NC_043961.1	14815000	13	0.017229
(501,512)(14833666,14834447)(14800000,14850000)	NC_043961.1	14825000	13	0.017229
(501,514)(14833666,14855557)(14810000,14860000)	NC_043961.1	14835000	15	0.018749
(501,514)(14833666,14855557)(14820000,14870000)	NC_043961.1	14845000	15	0.018749
(501,514)(14833666,14855557)(14830000,14880000)	NC_043961.1	14855000	15	0.018749
(513,514)(14855492,14855557)(14840000,14890000)	NC_043961.1	14865000	3	0.022361
(513,514)(14855492,14855557)(14850000,14900000)	NC_043961.1	14875000	3	0.022361
(515,516)(14944371,14944385)(14900000,14950000)	NC_043961.1	14925000	3	0.027398
(515,516)(14944371,14944385)(14910000,14960000)	NC_043961.1	14935000	3	0.027398
(515,516)(14944371,14944385)(14920000,14970000)	NC_043961.1	14945000	3	0.027398
(515,516)(14944371,14944385)(14930000,14980000)	NC_043961.1	14955000	3	0.027398
(515,521)(14944371,14987414)(14940000,14990000)	NC_043961.1	14965000	8	0.014700
(517,524)(14987081,14995545)(14950000,15000000)	NC_043961.1	14975000	9	0.013951
(517,524)(14987081,14995545)(14960000,15010000)	NC_043961.1	14985000	9	0.013951
(517,524)(14987081,14995545)(14970000,15020000)	NC_043961.1	14995000	9	0.013951
(517,524)(14987081,14995545)(14980000,15030000)	NC_043961.1	15005000	9	0.013951
(522,524)(14994294,14995545)(14990000,15040000)	NC_043961.1	15015000	4	0.014868
(525,526)(15255469,15255480)(15210000,15260000)	NC_043961.1	15235000	3	0.011809
(525,526)(15255469,15255480)(15220000,15270000)	NC_043961.1	15245000	3	0.011809
(525,526)(15255469,15255480)(15230000,15280000)	NC_043961.1	15255000	3	0.011809
(525,526)(15255469,15255480)(15240000,15290000)	NC_043961.1	15265000	3	0.011809
(525,527)(15255469,15296794)(15250000,15300000)	NC_043961.1	15275000	4	0.013688
(527,530)(15296794,15303601)(15260000,15310000)	NC_043961.1	15285000	5	0.024582
(527,530)(15296794,15303601)(15270000,15320000)	NC_043961.1	15295000	5	0.024582
(527,531)(15296794,15322990)(15280000,15330000)	NC_043961.1	15305000	6	0.016563
(527,531)(15296794,15322990)(15290000,15340000)	NC_043961.1	15315000	6	0.016563
(528,531)(15303529,15322990)(15300000,15350000)	NC_043961.1	15325000	5	0.014524
(531,531)(15322990,15322990)(15310000,15360000)	NC_043961.1	15335000	2	0.014495
(531,531)(15322990,15322990)(15320000,15370000)	NC_043961.1	15345000	2	0.014495
(532,535)(15455798,15456098)(15410000,15460000)	NC_043961.1	15435000	5	0.017614
(532,535)(15455798,15456098)(15420000,15470000)	NC_043961.1	15445000	5	0.017614
(532,535)(15455798,15456098)(15430000,15480000)	NC_043961.1	15455000	5	0.017614
(532,536)(15455798,15482096)(15440000,15490000)	NC_043961.1	15465000	6	0.017400
(532,536)(15455798,15482096)(15450000,15500000)	NC_043961.1	15475000	6	0.017400
(536,536)(15482096,15482096)(15460000,15510000)	NC_043961.1	15485000	2	0.016353
(536,536)(15482096,15482096)(15470000,15520000)	NC_043961.1	15495000	2	0.016353
(536,536)(15482096,15482096)(15480000,15530000)	NC_043961.1	15505000	2	0.016353
(537,543)(15572427,15572533)(15530000,15580000)	NC_043961.1	15555000	8	0.084985
(537,543)(15572427,15572533)(15540000,15590000)	NC_043961.1	15565000	8	0.084985
(537,543)(15572427,15572533)(15550000,15600000)	NC_043961.1	15575000	8	0.084985
(537,544)(15572427,15600515)(15560000,15610000)	NC_043961.1	15585000	9	0.082924
(537,544)(15572427,15600515)(15570000,15620000)	NC_043961.1	15595000	9	0.082924
(544,544)(15600515,15600515)(15580000,15630000)	NC_043961.1	15605000	2	0.019239
(544,544)(15600515,15600515)(15590000,15640000)	NC_043961.1	15615000	2	0.019239
(544,549)(15600515,15642113)(15600000,15650000)	NC_043961.1	15625000	7	0.041271
(545,549)(15641788,15642113)(15610000,15660000)	NC_043961.1	15635000	6	0.046207
(545,549)(15641788,15642113)(15620000,15670000)	NC_043961.1	15645000	6	0.046207
(545,549)(15641788,15642113)(15630000,15680000)	NC_043961.1	15655000	6	0.046207
(545,549)(15641788,15642113)(15640000,15690000)	NC_043961.1	15665000	6	0.046207
(550,552)(16581655,16581919)(16540000,16590000)	NC_043961.1	16565000	4	0.014850
(550,552)(16581655,16581919)(16550000,16600000)	NC_043961.1	16575000	4	0.014850
(550,552)(16581655,16581919)(16560000,16610000)	NC_043961.1	16585000	4	0.014850
(550,557)(16581655,16615681)(16570000,16620000)	NC_043961.1	16595000	9	0.027237
(550,557)(16581655,16615681)(16580000,16630000)	NC_043961.1	16605000	9	0.027237
(553,557)(16615623,16615681)(16590000,16640000)	NC_043961.1	16615000	6	0.029272
(553,557)(16615623,16615681)(16600000,16650000)	NC_043961.1	16625000	6	0.029272
(553,557)(16615623,16615681)(16610000,16660000)	NC_043961.1	16635000	6	0.029272
(558,559)(16662651,16662703)(16620000,16670000)	NC_043961.1	16645000	3	0.024171
(558,559)(16662651,16662703)(16630000,16680000)	NC_043961.1	16655000	3	0.024171
(558,559)(16662651,16662703)(16640000,16690000)	NC_043961.1	16665000	3	0.024171
(558,559)(16662651,16662703)(16650000,16700000)	NC_043961.1	16675000	3	0.024171
(558,559)(16662651,16662703)(16660000,16710000)	NC_043961.1	16685000	3	0.024171
(560,560)(16833915,16833915)(16790000,16840000)	NC_043961.1	16815000	2	0.068570
(560,560)(16833915,16833915)(16800000,16850000)	NC_043961.1	16825000	2	0.068570
(560,560)(16833915,16833915)(16810000,16860000)	NC_043961.1	16835000	2	0.068570
(560,560)(16833915,16833915)(16820000,16870000)	NC_043961.1	16845000	2	0.068570
(560,564)(16833915,16875295)(16830000,16880000)	NC_043961.1	16855000	6	0.032716
(561,564)(16875203,16875295)(16840000,16890000)	NC_043961.1	16865000	5	0.023892
(561,564)(16875203,16875295)(16850000,16900000)	NC_043961.1	16875000	5	0.023892
(561,564)(16875203,16875295)(16860000,16910000)	NC_043961.1	16885000	5	0.023892
(561,564)(16875203,16875295)(16870000,16920000)	NC_043961.1	16895000	5	0.023892
(565,565)(17028429,17028429)(16980000,17030000)	NC_043961.1	17005000	2	0.018615
(565,565)(17028429,17028429)(16990000,17040000)	NC_043961.1	17015000	2	0.018615
(565,565)(17028429,17028429)(17000000,17050000)	NC_043961.1	17025000	2	0.018615
(565,565)(17028429,17028429)(17010000,17060000)	NC_043961.1	17035000	2	0.018615
(565,565)(17028429,17028429)(17020000,17070000)	NC_043961.1	17045000	2	0.018615
(566,566)(17267421,17267421)(17220000,17270000)	NC_043961.1	17245000	2	0.017212
(566,566)(17267421,17267421)(17230000,17280000)	NC_043961.1	17255000	2	0.017212
(566,566)(17267421,17267421)(17240000,17290000)	NC_043961.1	17265000	2	0.017212
(566,566)(17267421,17267421)(17250000,17300000)	NC_043961.1	17275000	2	0.017212
(566,566)(17267421,17267421)(17260000,17310000)	NC_043961.1	17285000	2	0.017212
(567,567)(17407749,17407749)(17360000,17410000)	NC_043961.1	17385000	2	0.023293
(567,567)(17407749,17407749)(17370000,17420000)	NC_043961.1	17395000	2	0.023293
(567,567)(17407749,17407749)(17380000,17430000)	NC_043961.1	17405000	2	0.023293
(567,567)(17407749,17407749)(17390000,17440000)	NC_043961.1	17415000	2	0.023293
(567,567)(17407749,17407749)(17400000,17450000)	NC_043961.1	17425000	2	0.023293
(568,572)(17505483,17506060)(17460000,17510000)	NC_043961.1	17485000	6	0.031964
(568,572)(17505483,17506060)(17470000,17520000)	NC_043961.1	17495000	6	0.031964
(568,572)(17505483,17506060)(17480000,17530000)	NC_043961.1	17505000	6	0.031964
(568,572)(17505483,17506060)(17490000,17540000)	NC_043961.1	17515000	6	0.031964
(568,572)(17505483,17506060)(17500000,17550000)	NC_043961.1	17525000	6	0.031964
(573,580)(17673519,17677873)(17630000,17680000)	NC_043961.1	17655000	9	0.038645
(573,580)(17673519,17677873)(17640000,17690000)	NC_043961.1	17665000	9	0.038645
(573,580)(17673519,17677873)(17650000,17700000)	NC_043961.1	17675000	9	0.038645
(573,580)(17673519,17677873)(17660000,17710000)	NC_043961.1	17685000	9	0.038645
(573,580)(17673519,17677873)(17670000,17720000)	NC_043961.1	17695000	9	0.038645
(581,581)(17748354,17748354)(17700000,17750000)	NC_043961.1	17725000	2	0.016054
(581,581)(17748354,17748354)(17710000,17760000)	NC_043961.1	17735000	2	0.016054
(581,581)(17748354,17748354)(17720000,17770000)	NC_043961.1	17745000	2	0.016054
(581,585)(17748354,17771175)(17730000,17780000)	NC_043961.1	17755000	6	0.028718
(581,586)(17748354,17782560)(17740000,17790000)	NC_043961.1	17765000	7	0.026672
(582,586)(17771067,17782560)(17750000,17800000)	NC_043961.1	17775000	6	0.029309
(582,586)(17771067,17782560)(17760000,17810000)	NC_043961.1	17785000	6	0.029309
(582,586)(17771067,17782560)(17770000,17820000)	NC_043961.1	17795000	6	0.029309
(586,586)(17782560,17782560)(17780000,17830000)	NC_043961.1	17805000	2	0.016055
(587,588)(17878312,17878350)(17830000,17880000)	NC_043961.1	17855000	3	0.040094
(587,588)(17878312,17878350)(17840000,17890000)	NC_043961.1	17865000	3	0.040094
(587,588)(17878312,17878350)(17850000,17900000)	NC_043961.1	17875000	3	0.040094
(587,592)(17878312,17906370)(17860000,17910000)	NC_043961.1	17885000	7	0.027294
(587,592)(17878312,17906370)(17870000,17920000)	NC_043961.1	17895000	7	0.027294
(589,592)(17906107,17906370)(17880000,17930000)	NC_043961.1	17905000	5	0.017989
(589,594)(17906107,17938365)(17890000,17940000)	NC_043961.1	17915000	7	0.017557
(589,594)(17906107,17938365)(17900000,17950000)	NC_043961.1	17925000	7	0.017557
(593,597)(17938045,17959307)(17910000,17960000)	NC_043961.1	17935000	6	0.015779
(593,600)(17938045,17960453)(17920000,17970000)	NC_043961.1	17945000	9	0.022138
(593,601)(17938045,17972535)(17930000,17980000)	NC_043961.1	17955000	10	0.022154
(595,601)(17958885,17972535)(17940000,17990000)	NC_043961.1	17965000	8	0.023555
(595,601)(17958885,17972535)(17950000,18000000)	NC_043961.1	17975000	8	0.023555
(598,601)(17960373,17972535)(17960000,18010000)	NC_043961.1	17985000	5	0.028001
(601,601)(17972535,17972535)(17970000,18020000)	NC_043961.1	17995000	2	0.022957
(602,604)(18028350,18028916)(17980000,18030000)	NC_043961.1	18005000	4	0.019314
(602,604)(18028350,18028916)(17990000,18040000)	NC_043961.1	18015000	4	0.019314
(602,604)(18028350,18028916)(18000000,18050000)	NC_043961.1	18025000	4	0.019314
(602,606)(18028350,18056765)(18010000,18060000)	NC_043961.1	18035000	6	0.017423
(602,606)(18028350,18056765)(18020000,18070000)	NC_043961.1	18045000	6	0.017423
(605,606)(18053479,18056765)(18030000,18080000)	NC_043961.1	18055000	3	0.015293
(605,606)(18053479,18056765)(18040000,18090000)	NC_043961.1	18065000	3	0.015293
(605,606)(18053479,18056765)(18050000,18100000)	NC_043961.1	18075000	3	0.015293
(607,611)(18114338,18114450)(18070000,18120000)	NC_043961.1	18095000	6	0.015167
(607,611)(18114338,18114450)(18080000,18130000)	NC_043961.1	18105000	6	0.015167
(607,611)(18114338,18114450)(18090000,18140000)	NC_043961.1	18115000	6	0.015167
(607,611)(18114338,18114450)(18100000,18150000)	NC_043961.1	18125000	6	0.015167
(607,611)(18114338,18114450)(18110000,18160000)	NC_043961.1	18135000	6	0.015167
(612,619)(18225097,18225418)(18180000,18230000)	NC_043961.1	18205000	9	0.107296
(612,619)(18225097,18225418)(18190000,18240000)	NC_043961.1	18215000	9	0.107296
(612,625)(18225097,18244608)(18200000,18250000)	NC_043961.1	18225000	15	0.076403
(612,625)(18225097,18244608)(18210000,18260000)	NC_043961.1	18235000	15	0.076403
(612,628)(18225097,18264858)(18220000,18270000)	NC_043961.1	18245000	18	0.069758
(620,628)(18244092,18264858)(18230000,18280000)	NC_043961.1	18255000	10	0.030729
(620,628)(18244092,18264858)(18240000,18290000)	NC_043961.1	18265000	10	0.030729
(626,628)(18264787,18264858)(18250000,18300000)	NC_043961.1	18275000	4	0.027442
(626,628)(18264787,18264858)(18260000,18310000)	NC_043961.1	18285000	4	0.027442
(629,636)(18363694,18364312)(18320000,18370000)	NC_043961.1	18345000	9	0.018373
(629,639)(18363694,18373541)(18330000,18380000)	NC_043961.1	18355000	12	0.018527
(629,639)(18363694,18373541)(18340000,18390000)	NC_043961.1	18365000	12	0.018527
(629,639)(18363694,18373541)(18350000,18400000)	NC_043961.1	18375000	12	0.018527
(629,639)(18363694,18373541)(18360000,18410000)	NC_043961.1	18385000	12	0.018527
(637,639)(18373432,18373541)(18370000,18420000)	NC_043961.1	18395000	4	0.018834
(640,646)(18438914,18439747)(18390000,18440000)	NC_043961.1	18415000	8	0.112073
(640,646)(18438914,18439747)(18400000,18450000)	NC_043961.1	18425000	8	0.112073
(640,646)(18438914,18439747)(18410000,18460000)	NC_043961.1	18435000	8	0.112073
(640,646)(18438914,18439747)(18420000,18470000)	NC_043961.1	18445000	8	0.112073
(640,648)(18438914,18479097)(18430000,18480000)	NC_043961.1	18455000	10	0.091028
(647,648)(18479096,18479097)(18440000,18490000)	NC_043961.1	18465000	3	0.066030
(647,648)(18479096,18479097)(18450000,18500000)	NC_043961.1	18475000	3	0.066030
(647,648)(18479096,18479097)(18460000,18510000)	NC_043961.1	18485000	3	0.066030
(647,650)(18479096,18519135)(18470000,18520000)	NC_043961.1	18495000	5	0.055653
(649,650)(18518861,18519135)(18480000,18530000)	NC_043961.1	18505000	3	0.044024
(649,650)(18518861,18519135)(18490000,18540000)	NC_043961.1	18515000	3	0.044024
(649,650)(18518861,18519135)(18500000,18550000)	NC_043961.1	18525000	3	0.044024
(649,650)(18518861,18519135)(18510000,18560000)	NC_043961.1	18535000	3	0.044024
