region	chr	midPos	Nsites
(490,490)(36411943,36411943)(36390000,36440000)	NC_043961.1	36415000	2	0.057277
(490,490)(36411943,36411943)(36400000,36450000)	NC_043961.1	36425000	2	0.057277
(490,490)(36411943,36411943)(36410000,36460000)	NC_043961.1	36435000	2	0.057277
(491,491)(36576512,36576512)(36530000,36580000)	NC_043961.1	36555000	2	0.056326
(491,491)(36576512,36576512)(36540000,36590000)	NC_043961.1	36565000	2	0.056326
(491,491)(36576512,36576512)(36550000,36600000)	NC_043961.1	36575000	2	0.056326
(491,491)(36576512,36576512)(36560000,36610000)	NC_043961.1	36585000	2	0.056326
(491,491)(36576512,36576512)(36570000,36620000)	NC_043961.1	36595000	2	0.056326
(492,492)(38581202,38581202)(38540000,38590000)	NC_043961.1	38565000	2	0.057321
(492,492)(38581202,38581202)(38550000,38600000)	NC_043961.1	38575000	2	0.057321
(492,492)(38581202,38581202)(38560000,38610000)	NC_043961.1	38585000	2	0.057321
(492,492)(38581202,38581202)(38570000,38620000)	NC_043961.1	38595000	2	0.057321
(492,492)(38581202,38581202)(38580000,38630000)	NC_043961.1	38605000	2	0.057321
(493,494)(38639126,38639145)(38590000,38640000)	NC_043961.1	38615000	3	0.059419
(493,494)(38639126,38639145)(38600000,38650000)	NC_043961.1	38625000	3	0.059419
(493,494)(38639126,38639145)(38610000,38660000)	NC_043961.1	38635000	3	0.059419
(493,494)(38639126,38639145)(38620000,38670000)	NC_043961.1	38645000	3	0.059419
(493,494)(38639126,38639145)(38630000,38680000)	NC_043961.1	38655000	3	0.059419
(495,495)(38769709,38769709)(38720000,38770000)	NC_043961.1	38745000	2	0.046454
(495,495)(38769709,38769709)(38730000,38780000)	NC_043961.1	38755000	2	0.046454
(495,495)(38769709,38769709)(38740000,38790000)	NC_043961.1	38765000	2	0.046454
(495,495)(38769709,38769709)(38750000,38800000)	NC_043961.1	38775000	2	0.046454
(495,495)(38769709,38769709)(38760000,38810000)	NC_043961.1	38785000	2	0.046454
(496,496)(39145459,39145459)(39100000,39150000)	NC_043961.1	39125000	2	0.058063
(496,496)(39145459,39145459)(39110000,39160000)	NC_043961.1	39135000	2	0.058063
(496,496)(39145459,39145459)(39120000,39170000)	NC_043961.1	39145000	2	0.058063
(496,496)(39145459,39145459)(39130000,39180000)	NC_043961.1	39155000	2	0.058063
(496,496)(39145459,39145459)(39140000,39190000)	NC_043961.1	39165000	2	0.058063
(497,497)(39668552,39668552)(39620000,39670000)	NC_043961.1	39645000	2	0.007739
(497,497)(39668552,39668552)(39630000,39680000)	NC_043961.1	39655000	2	0.007739
(497,499)(39668552,39684406)(39640000,39690000)	NC_043961.1	39665000	4	0.003773
(497,499)(39668552,39684406)(39650000,39700000)	NC_043961.1	39675000	4	0.003773
(497,499)(39668552,39684406)(39660000,39710000)	NC_043961.1	39685000	4	0.003773
(498,499)(39684312,39684406)(39670000,39720000)	NC_043961.1	39695000	3	0.001492
(498,499)(39684312,39684406)(39680000,39730000)	NC_043961.1	39705000	3	0.001492
(500,500)(40319993,40319993)(40270000,40320000)	NC_043961.1	40295000	2	0.050936
(500,501)(40319993,40320132)(40280000,40330000)	NC_043961.1	40305000	3	0.050733
(500,501)(40319993,40320132)(40290000,40340000)	NC_043961.1	40315000	3	0.050733
(500,501)(40319993,40320132)(40300000,40350000)	NC_043961.1	40325000	3	0.050733
(500,501)(40319993,40320132)(40310000,40360000)	NC_043961.1	40335000	3	0.050733
(501,501)(40320132,40320132)(40320000,40370000)	NC_043961.1	40345000	2	0.049848
(502,502)(40415576,40415576)(40370000,40420000)	NC_043961.1	40395000	2	0.052025
(502,506)(40415576,40421443)(40380000,40430000)	NC_043961.1	40405000	6	0.048988
(502,509)(40415576,40433236)(40390000,40440000)	NC_043961.1	40415000	9	0.056010
(502,509)(40415576,40433236)(40400000,40450000)	NC_043961.1	40425000	9	0.056010
(502,509)(40415576,40433236)(40410000,40460000)	NC_043961.1	40435000	9	0.056010
(503,509)(40421413,40433236)(40420000,40470000)	NC_043961.1	40445000	8	0.056413
(507,509)(40432732,40433236)(40430000,40480000)	NC_043961.1	40455000	4	0.059488
(510,510)(40690677,40690677)(40650000,40700000)	NC_043961.1	40675000	2	0.044726
(510,510)(40690677,40690677)(40660000,40710000)	NC_043961.1	40685000	2	0.044726
(510,510)(40690677,40690677)(40670000,40720000)	NC_043961.1	40695000	2	0.044726
(510,510)(40690677,40690677)(40680000,40730000)	NC_043961.1	40705000	2	0.044726
(510,510)(40690677,40690677)(40690000,40740000)	NC_043961.1	40715000	2	0.044726
(511,511)(41302723,41302723)(41260000,41310000)	NC_043961.1	41285000	2	0.052830
(511,511)(41302723,41302723)(41270000,41320000)	NC_043961.1	41295000	2	0.052830
(511,511)(41302723,41302723)(41280000,41330000)	NC_043961.1	41305000	2	0.052830
(511,511)(41302723,41302723)(41290000,41340000)	NC_043961.1	41315000	2	0.052830
(511,511)(41302723,41302723)(41300000,41350000)	NC_043961.1	41325000	2	0.052830
(512,512)(41497517,41497517)(41450000,41500000)	NC_043961.1	41475000	2	0.056263
(512,512)(41497517,41497517)(41460000,41510000)	NC_043961.1	41485000	2	0.056263
(512,512)(41497517,41497517)(41470000,41520000)	NC_043961.1	41495000	2	0.056263
(512,512)(41497517,41497517)(41480000,41530000)	NC_043961.1	41505000	2	0.056263
(512,512)(41497517,41497517)(41490000,41540000)	NC_043961.1	41515000	2	0.056263
(513,513)(42145929,42145929)(42100000,42150000)	NC_043961.1	42125000	2	0.053379
(513,520)(42145929,42159939)(42110000,42160000)	NC_043961.1	42135000	9	0.064872
(513,520)(42145929,42159939)(42120000,42170000)	NC_043961.1	42145000	9	0.064872
(513,520)(42145929,42159939)(42130000,42180000)	NC_043961.1	42155000	9	0.064872
(513,520)(42145929,42159939)(42140000,42190000)	NC_043961.1	42165000	9	0.064872
(514,520)(42159835,42159939)(42150000,42200000)	NC_043961.1	42175000	8	0.065766
(521,522)(42202836,42202930)(42160000,42210000)	NC_043961.1	42185000	3	0.085631
(521,522)(42202836,42202930)(42170000,42220000)	NC_043961.1	42195000	3	0.085631
(521,522)(42202836,42202930)(42180000,42230000)	NC_043961.1	42205000	3	0.085631
(521,522)(42202836,42202930)(42190000,42240000)	NC_043961.1	42215000	3	0.085631
(521,522)(42202836,42202930)(42200000,42250000)	NC_043961.1	42225000	3	0.085631
(523,524)(42619050,42619078)(42570000,42620000)	NC_043961.1	42595000	3	0.050333
(523,524)(42619050,42619078)(42580000,42630000)	NC_043961.1	42605000	3	0.050333
(523,524)(42619050,42619078)(42590000,42640000)	NC_043961.1	42615000	3	0.050333
(523,524)(42619050,42619078)(42600000,42650000)	NC_043961.1	42625000	3	0.050333
(523,524)(42619050,42619078)(42610000,42660000)	NC_043961.1	42635000	3	0.050333
(525,527)(42677096,42677132)(42630000,42680000)	NC_043961.1	42655000	4	0.081813
(525,527)(42677096,42677132)(42640000,42690000)	NC_043961.1	42665000	4	0.081813
(525,527)(42677096,42677132)(42650000,42700000)	NC_043961.1	42675000	4	0.081813
(525,527)(42677096,42677132)(42660000,42710000)	NC_043961.1	42685000	4	0.081813
(525,527)(42677096,42677132)(42670000,42720000)	NC_043961.1	42695000	4	0.081813
(528,528)(42734381,42734381)(42690000,42740000)	NC_043961.1	42715000	2	0.052884
(528,529)(42734381,42743094)(42700000,42750000)	NC_043961.1	42725000	3	0.054231
(528,529)(42734381,42743094)(42710000,42760000)	NC_043961.1	42735000	3	0.054231
(528,529)(42734381,42743094)(42720000,42770000)	NC_043961.1	42745000	3	0.054231
(528,529)(42734381,42743094)(42730000,42780000)	NC_043961.1	42755000	3	0.054231
(529,529)(42743094,42743094)(42740000,42790000)	NC_043961.1	42765000	2	0.057651
(530,530)(42978638,42978638)(42930000,42980000)	NC_043961.1	42955000	2	0.052374
(530,530)(42978638,42978638)(42940000,42990000)	NC_043961.1	42965000	2	0.052374
(530,530)(42978638,42978638)(42950000,43000000)	NC_043961.1	42975000	2	0.052374
(530,530)(42978638,42978638)(42960000,43010000)	NC_043961.1	42985000	2	0.052374
(530,530)(42978638,42978638)(42970000,43020000)	NC_043961.1	42995000	2	0.052374
(531,531)(43847861,43847861)(43800000,43850000)	NC_043961.1	43825000	2	0.059626
(531,531)(43847861,43847861)(43810000,43860000)	NC_043961.1	43835000	2	0.059626
(531,531)(43847861,43847861)(43820000,43870000)	NC_043961.1	43845000	2	0.059626
(531,531)(43847861,43847861)(43830000,43880000)	NC_043961.1	43855000	2	0.059626
(531,531)(43847861,43847861)(43840000,43890000)	NC_043961.1	43865000	2	0.059626
(532,534)(44154562,44154615)(44110000,44160000)	NC_043961.1	44135000	4	0.018089
(532,534)(44154562,44154615)(44120000,44170000)	NC_043961.1	44145000	4	0.018089
(532,534)(44154562,44154615)(44130000,44180000)	NC_043961.1	44155000	4	0.018089
(532,534)(44154562,44154615)(44140000,44190000)	NC_043961.1	44165000	4	0.018089
(532,537)(44154562,44197180)(44150000,44200000)	NC_043961.1	44175000	7	0.024180
(535,537)(44196548,44197180)(44160000,44210000)	NC_043961.1	44185000	4	0.055770
(535,537)(44196548,44197180)(44170000,44220000)	NC_043961.1	44195000	4	0.055770
(535,537)(44196548,44197180)(44180000,44230000)	NC_043961.1	44205000	4	0.055770
(535,537)(44196548,44197180)(44190000,44240000)	NC_043961.1	44215000	4	0.055770
(538,539)(44251569,44251584)(44210000,44260000)	NC_043961.1	44235000	3	0.089047
(538,539)(44251569,44251584)(44220000,44270000)	NC_043961.1	44245000	3	0.089047
(538,539)(44251569,44251584)(44230000,44280000)	NC_043961.1	44255000	3	0.089047
(538,539)(44251569,44251584)(44240000,44290000)	NC_043961.1	44265000	3	0.089047
(538,539)(44251569,44251584)(44250000,44300000)	NC_043961.1	44275000	3	0.089047
(540,544)(44693225,44693439)(44650000,44700000)	NC_043961.1	44675000	6	0.086691
(540,549)(44693225,44702679)(44660000,44710000)	NC_043961.1	44685000	11	0.032281
(540,549)(44693225,44702679)(44670000,44720000)	NC_043961.1	44695000	11	0.032281
(540,549)(44693225,44702679)(44680000,44730000)	NC_043961.1	44705000	11	0.032281
(540,549)(44693225,44702679)(44690000,44740000)	NC_043961.1	44715000	11	0.032281
(545,549)(44701558,44702679)(44700000,44750000)	NC_043961.1	44725000	6	0.019032
(550,550)(45151538,45151538)(45110000,45160000)	NC_043961.1	45135000	2	0.056230
(550,550)(45151538,45151538)(45120000,45170000)	NC_043961.1	45145000	2	0.056230
(550,550)(45151538,45151538)(45130000,45180000)	NC_043961.1	45155000	2	0.056230
(550,550)(45151538,45151538)(45140000,45190000)	NC_043961.1	45165000	2	0.056230
(550,550)(45151538,45151538)(45150000,45200000)	NC_043961.1	45175000	2	0.056230
(551,552)(45691865,45691927)(45650000,45700000)	NC_043961.1	45675000	3	0.069371
(551,552)(45691865,45691927)(45660000,45710000)	NC_043961.1	45685000	3	0.069371
(551,552)(45691865,45691927)(45670000,45720000)	NC_043961.1	45695000	3	0.069371
(551,552)(45691865,45691927)(45680000,45730000)	NC_043961.1	45705000	3	0.069371
(551,552)(45691865,45691927)(45690000,45740000)	NC_043961.1	45715000	3	0.069371
(553,553)(46420226,46420226)(46380000,46430000)	NC_043961.1	46405000	2	0.044534
(553,553)(46420226,46420226)(46390000,46440000)	NC_043961.1	46415000	2	0.044534
(553,553)(46420226,46420226)(46400000,46450000)	NC_043961.1	46425000	2	0.044534
(553,553)(46420226,46420226)(46410000,46460000)	NC_043961.1	46435000	2	0.044534
(553,553)(46420226,46420226)(46420000,46470000)	NC_043961.1	46445000	2	0.044534
(554,555)(46974935,46974982)(46930000,46980000)	NC_043961.1	46955000	3	0.081354
(554,555)(46974935,46974982)(46940000,46990000)	NC_043961.1	46965000	3	0.081354
(554,555)(46974935,46974982)(46950000,47000000)	NC_043961.1	46975000	3	0.081354
(554,555)(46974935,46974982)(46960000,47010000)	NC_043961.1	46985000	3	0.081354
(554,556)(46974935,47010973)(46970000,47020000)	NC_043961.1	46995000	4	0.075662
(556,556)(47010973,47010973)(46980000,47030000)	NC_043961.1	47005000	2	0.054781
(556,556)(47010973,47010973)(46990000,47040000)	NC_043961.1	47015000	2	0.054781
(556,556)(47010973,47010973)(47000000,47050000)	NC_043961.1	47025000	2	0.054781
(556,557)(47010973,47051220)(47010000,47060000)	NC_043961.1	47035000	3	0.091712
(557,557)(47051220,47051220)(47020000,47070000)	NC_043961.1	47045000	2	0.101846
(557,557)(47051220,47051220)(47030000,47080000)	NC_043961.1	47055000	2	0.101846
(557,557)(47051220,47051220)(47040000,47090000)	NC_043961.1	47065000	2	0.101846
(557,557)(47051220,47051220)(47050000,47100000)	NC_043961.1	47075000	2	0.101846
(558,558)(47668449,47668449)(47620000,47670000)	NC_043961.1	47645000	2	0.060691
(558,558)(47668449,47668449)(47630000,47680000)	NC_043961.1	47655000	2	0.060691
(558,558)(47668449,47668449)(47640000,47690000)	NC_043961.1	47665000	2	0.060691
(558,558)(47668449,47668449)(47650000,47700000)	NC_043961.1	47675000	2	0.060691
(558,558)(47668449,47668449)(47660000,47710000)	NC_043961.1	47685000	2	0.060691
(559,559)(49669927,49669927)(49620000,49670000)	NC_043961.1	49645000	2	0.058295
(559,559)(49669927,49669927)(49630000,49680000)	NC_043961.1	49655000	2	0.058295
(559,559)(49669927,49669927)(49640000,49690000)	NC_043961.1	49665000	2	0.058295
(559,559)(49669927,49669927)(49650000,49700000)	NC_043961.1	49675000	2	0.058295
(559,559)(49669927,49669927)(49660000,49710000)	NC_043961.1	49685000	2	0.058295
(560,560)(50073504,50073504)(50030000,50080000)	NC_043961.1	50055000	2	0.038362
(560,560)(50073504,50073504)(50040000,50090000)	NC_043961.1	50065000	2	0.038362
(560,560)(50073504,50073504)(50050000,50100000)	NC_043961.1	50075000	2	0.038362
(560,560)(50073504,50073504)(50060000,50110000)	NC_043961.1	50085000	2	0.038362
(560,561)(50073504,50116401)(50070000,50120000)	NC_043961.1	50095000	3	0.040893
(561,561)(50116401,50116401)(50080000,50130000)	NC_043961.1	50105000	2	0.054236
(561,561)(50116401,50116401)(50090000,50140000)	NC_043961.1	50115000	2	0.054236
(561,561)(50116401,50116401)(50100000,50150000)	NC_043961.1	50125000	2	0.054236
(561,561)(50116401,50116401)(50110000,50160000)	NC_043961.1	50135000	2	0.054236
(562,562)(52170937,52170937)(52130000,52180000)	NC_043961.1	52155000	2	0.050099
(562,562)(52170937,52170937)(52140000,52190000)	NC_043961.1	52165000	2	0.050099
(562,562)(52170937,52170937)(52150000,52200000)	NC_043961.1	52175000	2	0.050099
(562,562)(52170937,52170937)(52160000,52210000)	NC_043961.1	52185000	2	0.050099
(562,562)(52170937,52170937)(52170000,52220000)	NC_043961.1	52195000	2	0.050099
(563,563)(54048738,54048738)(54000000,54050000)	NC_043961.1	54025000	2	0.051478
(563,563)(54048738,54048738)(54010000,54060000)	NC_043961.1	54035000	2	0.051478
(563,563)(54048738,54048738)(54020000,54070000)	NC_043961.1	54045000	2	0.051478
(563,563)(54048738,54048738)(54030000,54080000)	NC_043961.1	54055000	2	0.051478
(563,563)(54048738,54048738)(54040000,54090000)	NC_043961.1	54065000	2	0.051478
(564,564)(54261136,54261136)(54220000,54270000)	NC_043961.1	54245000	2	0.052738
(564,564)(54261136,54261136)(54230000,54280000)	NC_043961.1	54255000	2	0.052738
(564,564)(54261136,54261136)(54240000,54290000)	NC_043961.1	54265000	2	0.052738
(564,564)(54261136,54261136)(54250000,54300000)	NC_043961.1	54275000	2	0.052738
(564,564)(54261136,54261136)(54260000,54310000)	NC_043961.1	54285000	2	0.052738
(565,571)(54448093,54448998)(54400000,54450000)	NC_043961.1	54425000	8	0.034857
(565,571)(54448093,54448998)(54410000,54460000)	NC_043961.1	54435000	8	0.034857
(565,571)(54448093,54448998)(54420000,54470000)	NC_043961.1	54445000	8	0.034857
(565,571)(54448093,54448998)(54430000,54480000)	NC_043961.1	54455000	8	0.034857
(565,571)(54448093,54448998)(54440000,54490000)	NC_043961.1	54465000	8	0.034857
(572,573)(55184173,55184347)(55140000,55190000)	NC_043961.1	55165000	3	0.053944
(572,573)(55184173,55184347)(55150000,55200000)	NC_043961.1	55175000	3	0.053944
(572,573)(55184173,55184347)(55160000,55210000)	NC_043961.1	55185000	3	0.053944
(572,573)(55184173,55184347)(55170000,55220000)	NC_043961.1	55195000	3	0.053944
(572,573)(55184173,55184347)(55180000,55230000)	NC_043961.1	55205000	3	0.053944
(574,574)(55819764,55819764)(55770000,55820000)	NC_043961.1	55795000	2	0.094336
(574,575)(55819764,55820286)(55780000,55830000)	NC_043961.1	55805000	3	0.018696
(574,575)(55819764,55820286)(55790000,55840000)	NC_043961.1	55815000	3	0.018696
(574,575)(55819764,55820286)(55800000,55850000)	NC_043961.1	55825000	3	0.018696
(574,575)(55819764,55820286)(55810000,55860000)	NC_043961.1	55835000	3	0.018696
(575,575)(55820286,55820286)(55820000,55870000)	NC_043961.1	55845000	2	0.008955
(576,576)(57059971,57059971)(57010000,57060000)	NC_043961.1	57035000	2	0.056177
(576,580)(57059971,57060265)(57020000,57070000)	NC_043961.1	57045000	6	0.074229
(576,580)(57059971,57060265)(57030000,57080000)	NC_043961.1	57055000	6	0.074229
(576,580)(57059971,57060265)(57040000,57090000)	NC_043961.1	57065000	6	0.074229
(576,580)(57059971,57060265)(57050000,57100000)	NC_043961.1	57075000	6	0.074229
(577,580)(57060194,57060265)(57060000,57110000)	NC_043961.1	57085000	5	0.075516
(581,586)(57284376,57284948)(57240000,57290000)	NC_043961.1	57265000	7	0.109061
(581,586)(57284376,57284948)(57250000,57300000)	NC_043961.1	57275000	7	0.109061
(581,588)(57284376,57309981)(57260000,57310000)	NC_043961.1	57285000	9	0.061656
(581,588)(57284376,57309981)(57270000,57320000)	NC_043961.1	57295000	9	0.061656
(581,588)(57284376,57309981)(57280000,57330000)	NC_043961.1	57305000	9	0.061656
(587,588)(57309932,57309981)(57290000,57340000)	NC_043961.1	57315000	3	0.033466
(587,588)(57309932,57309981)(57300000,57350000)	NC_043961.1	57325000	3	0.033466
(589,589)(57352602,57352602)(57310000,57360000)	NC_043961.1	57335000	2	0.059732
(589,589)(57352602,57352602)(57320000,57370000)	NC_043961.1	57345000	2	0.059732
(589,589)(57352602,57352602)(57330000,57380000)	NC_043961.1	57355000	2	0.059732
(589,589)(57352602,57352602)(57340000,57390000)	NC_043961.1	57365000	2	0.059732
(589,589)(57352602,57352602)(57350000,57400000)	NC_043961.1	57375000	2	0.059732
(590,590)(58131770,58131770)(58090000,58140000)	NC_043961.1	58115000	2	0.043934
(590,590)(58131770,58131770)(58100000,58150000)	NC_043961.1	58125000	2	0.043934
(590,590)(58131770,58131770)(58110000,58160000)	NC_043961.1	58135000	2	0.043934
(590,590)(58131770,58131770)(58120000,58170000)	NC_043961.1	58145000	2	0.043934
(590,590)(58131770,58131770)(58130000,58180000)	NC_043961.1	58155000	2	0.043934
(591,591)(58489222,58489222)(58440000,58490000)	NC_043961.1	58465000	2	0.050952
(591,591)(58489222,58489222)(58450000,58500000)	NC_043961.1	58475000	2	0.050952
(591,591)(58489222,58489222)(58460000,58510000)	NC_043961.1	58485000	2	0.050952
(591,591)(58489222,58489222)(58470000,58520000)	NC_043961.1	58495000	2	0.050952
(591,591)(58489222,58489222)(58480000,58530000)	NC_043961.1	58505000	2	0.050952
(592,592)(59519827,59519827)(59470000,59520000)	NC_043961.1	59495000	2	0.053933
(592,592)(59519827,59519827)(59480000,59530000)	NC_043961.1	59505000	2	0.053933
(592,592)(59519827,59519827)(59490000,59540000)	NC_043961.1	59515000	2	0.053933
(592,592)(59519827,59519827)(59500000,59550000)	NC_043961.1	59525000	2	0.053933
(592,592)(59519827,59519827)(59510000,59560000)	NC_043961.1	59535000	2	0.053933
(593,593)(59912144,59912144)(59870000,59920000)	NC_043961.1	59895000	2	0.056166
(593,593)(59912144,59912144)(59880000,59930000)	NC_043961.1	59905000	2	0.056166
(593,593)(59912144,59912144)(59890000,59940000)	NC_043961.1	59915000	2	0.056166
(593,593)(59912144,59912144)(59900000,59950000)	NC_043961.1	59925000	2	0.056166
(593,593)(59912144,59912144)(59910000,59960000)	NC_043961.1	59935000	2	0.056166
(594,594)(60052324,60052324)(60010000,60060000)	NC_043961.1	60035000	2	0.023935
(594,594)(60052324,60052324)(60020000,60070000)	NC_043961.1	60045000	2	0.023935
(594,594)(60052324,60052324)(60030000,60080000)	NC_043961.1	60055000	2	0.023935
(594,594)(60052324,60052324)(60040000,60090000)	NC_043961.1	60065000	2	0.023935
(594,594)(60052324,60052324)(60050000,60100000)	NC_043961.1	60075000	2	0.023935
(595,595)(60302418,60302418)(60260000,60310000)	NC_043961.1	60285000	2	0.106910
(595,595)(60302418,60302418)(60270000,60320000)	NC_043961.1	60295000	2	0.106910
(595,595)(60302418,60302418)(60280000,60330000)	NC_043961.1	60305000	2	0.106910
(595,595)(60302418,60302418)(60290000,60340000)	NC_043961.1	60315000	2	0.106910
(595,595)(60302418,60302418)(60300000,60350000)	NC_043961.1	60325000	2	0.106910
(596,596)(60681295,60681295)(60640000,60690000)	NC_043961.1	60665000	2	0.057752
(596,596)(60681295,60681295)(60650000,60700000)	NC_043961.1	60675000	2	0.057752
(596,596)(60681295,60681295)(60660000,60710000)	NC_043961.1	60685000	2	0.057752
(596,596)(60681295,60681295)(60670000,60720000)	NC_043961.1	60695000	2	0.057752
(596,596)(60681295,60681295)(60680000,60730000)	NC_043961.1	60705000	2	0.057752
(597,598)(61428236,61428388)(61380000,61430000)	NC_043961.1	61405000	3	0.051574
(597,598)(61428236,61428388)(61390000,61440000)	NC_043961.1	61415000	3	0.051574
(597,598)(61428236,61428388)(61400000,61450000)	NC_043961.1	61425000	3	0.051574
(597,598)(61428236,61428388)(61410000,61460000)	NC_043961.1	61435000	3	0.051574
(597,598)(61428236,61428388)(61420000,61470000)	NC_043961.1	61445000	3	0.051574
(599,599)(61755146,61755146)(61710000,61760000)	NC_043961.1	61735000	2	0.046784
(599,599)(61755146,61755146)(61720000,61770000)	NC_043961.1	61745000	2	0.046784
(599,599)(61755146,61755146)(61730000,61780000)	NC_043961.1	61755000	2	0.046784
(599,599)(61755146,61755146)(61740000,61790000)	NC_043961.1	61765000	2	0.046784
(599,599)(61755146,61755146)(61750000,61800000)	NC_043961.1	61775000	2	0.046784
(600,600)(61817524,61817524)(61770000,61820000)	NC_043961.1	61795000	2	0.055344
(600,600)(61817524,61817524)(61780000,61830000)	NC_043961.1	61805000	2	0.055344
(600,600)(61817524,61817524)(61790000,61840000)	NC_043961.1	61815000	2	0.055344
(600,600)(61817524,61817524)(61800000,61850000)	NC_043961.1	61825000	2	0.055344
(600,600)(61817524,61817524)(61810000,61860000)	NC_043961.1	61835000	2	0.055344
(601,605)(61860556,61860638)(61820000,61870000)	NC_043961.1	61845000	6	0.079671
(601,605)(61860556,61860638)(61830000,61880000)	NC_043961.1	61855000	6	0.079671
(601,606)(61860556,61887471)(61840000,61890000)	NC_043961.1	61865000	7	0.078976
(601,606)(61860556,61887471)(61850000,61900000)	NC_043961.1	61875000	7	0.078976
(601,606)(61860556,61887471)(61860000,61910000)	NC_043961.1	61885000	7	0.078976
(1,3)(372580,373066)(330000,380000)	NC_043962.1	355000	4	0.071621
(1,3)(372580,373066)(340000,390000)	NC_043962.1	365000	4	0.071621
(1,3)(372580,373066)(350000,400000)	NC_043962.1	375000	4	0.071621
(1,3)(372580,373066)(360000,410000)	NC_043962.1	385000	4	0.071621
(1,3)(372580,373066)(370000,420000)	NC_043962.1	395000	4	0.071621
(4,22)(514686,518339)(470000,520000)	NC_043962.1	495000	20	0.020103
(4,22)(514686,518339)(480000,530000)	NC_043962.1	505000	20	0.020103
(4,22)(514686,518339)(490000,540000)	NC_043962.1	515000	20	0.020103
(4,22)(514686,518339)(500000,550000)	NC_043962.1	525000	20	0.020103
(4,22)(514686,518339)(510000,560000)	NC_043962.1	535000	20	0.020103
(23,28)(1293833,1298695)(1250000,1300000)	NC_043962.1	1275000	7	0.008464
(23,30)(1293833,1300657)(1260000,1310000)	NC_043962.1	1285000	9	0.009814
(23,30)(1293833,1300657)(1270000,1320000)	NC_043962.1	1295000	9	0.009814
(23,30)(1293833,1300657)(1280000,1330000)	NC_043962.1	1305000	9	0.009814
(23,30)(1293833,1300657)(1290000,1340000)	NC_043962.1	1315000	9	0.009814
(29,30)(1300611,1300657)(1300000,1350000)	NC_043962.1	1325000	3	0.043748
(31,34)(1412314,1412344)(1370000,1420000)	NC_043962.1	1395000	5	0.057044
(31,34)(1412314,1412344)(1380000,1430000)	NC_043962.1	1405000	5	0.057044
(31,34)(1412314,1412344)(1390000,1440000)	NC_043962.1	1415000	5	0.057044
(31,34)(1412314,1412344)(1400000,1450000)	NC_043962.1	1425000	5	0.057044
(31,34)(1412314,1412344)(1410000,1460000)	NC_043962.1	1435000	5	0.057044
(35,36)(1556680,1556779)(1510000,1560000)	NC_043962.1	1535000	3	0.068349
(35,36)(1556680,1556779)(1520000,1570000)	NC_043962.1	1545000	3	0.068349
(35,36)(1556680,1556779)(1530000,1580000)	NC_043962.1	1555000	3	0.068349
(35,36)(1556680,1556779)(1540000,1590000)	NC_043962.1	1565000	3	0.068349
(35,58)(1556680,1595365)(1550000,1600000)	NC_043962.1	1575000	25	0.042363
(37,58)(1592978,1595365)(1560000,1610000)	NC_043962.1	1585000	23	0.039067
(37,58)(1592978,1595365)(1570000,1620000)	NC_043962.1	1595000	23	0.039067
(37,60)(1592978,1628713)(1580000,1630000)	NC_043962.1	1605000	25	0.039993
(37,60)(1592978,1628713)(1590000,1640000)	NC_043962.1	1615000	25	0.039993
(59,60)(1628685,1628713)(1600000,1650000)	NC_043962.1	1625000	3	0.050492
(59,60)(1628685,1628713)(1610000,1660000)	NC_043962.1	1635000	3	0.050492
(59,60)(1628685,1628713)(1620000,1670000)	NC_043962.1	1645000	3	0.050492
(61,62)(2165212,2165264)(2120000,2170000)	NC_043962.1	2145000	3	0.052916
(61,62)(2165212,2165264)(2130000,2180000)	NC_043962.1	2155000	3	0.052916
(61,62)(2165212,2165264)(2140000,2190000)	NC_043962.1	2165000	3	0.052916
(61,62)(2165212,2165264)(2150000,2200000)	NC_043962.1	2175000	3	0.052916
(61,62)(2165212,2165264)(2160000,2210000)	NC_043962.1	2185000	3	0.052916
(63,63)(2309689,2309689)(2260000,2310000)	NC_043962.1	2285000	2	0.047247
(63,64)(2309689,2313520)(2270000,2320000)	NC_043962.1	2295000	3	0.049161
(63,64)(2309689,2313520)(2280000,2330000)	NC_043962.1	2305000	3	0.049161
(63,64)(2309689,2313520)(2290000,2340000)	NC_043962.1	2315000	3	0.049161
(63,64)(2309689,2313520)(2300000,2350000)	NC_043962.1	2325000	3	0.049161
(64,64)(2313520,2313520)(2310000,2360000)	NC_043962.1	2335000	2	0.051033
(65,65)(2632902,2632902)(2590000,2640000)	NC_043962.1	2615000	2	0.056274
(65,65)(2632902,2632902)(2600000,2650000)	NC_043962.1	2625000	2	0.056274
(65,65)(2632902,2632902)(2610000,2660000)	NC_043962.1	2635000	2	0.056274
(65,65)(2632902,2632902)(2620000,2670000)	NC_043962.1	2645000	2	0.056274
(65,66)(2632902,2677747)(2630000,2680000)	NC_043962.1	2655000	3	0.054340
(66,66)(2677747,2677747)(2640000,2690000)	NC_043962.1	2665000	2	0.051574
(66,66)(2677747,2677747)(2650000,2700000)	NC_043962.1	2675000	2	0.051574
(66,66)(2677747,2677747)(2660000,2710000)	NC_043962.1	2685000	2	0.051574
(66,66)(2677747,2677747)(2670000,2720000)	NC_043962.1	2695000	2	0.051574
(67,67)(2944433,2944433)(2900000,2950000)	NC_043962.1	2925000	2	0.058247
(67,67)(2944433,2944433)(2910000,2960000)	NC_043962.1	2935000	2	0.058247
